alternative_id,dataset_id,subset,g1,g2,g3,g4,class_label,class_index
a26,polish_research_units_all,SI,0.2585875416559857,0.0009050217393763646,0.0,0.26,Cl1,1
a27,polish_research_units_all,NJN,0.263265829274545,0.10465822231104845,0.0,0.4072,Cl2,2
a28,polish_research_units_all,NJN,0.5590233273519611,0.046133483164710186,0.0023519350010690614,0.39149999999999996,Cl2,2
a29,polish_research_units_all,HS,0.24089976928992568,0.0359255921293276,0.002245028864656831,0.25,Cl2,2
a30,polish_research_units_all,TA,0.20687003332478854,0.029488625008013216,0.004169339320076972,0.39,Cl2,2
a31,polish_research_units_all,HS,0.29274544988464496,0.35166505145425686,0.005879837502672653,0.7,Cl3,3
a32,polish_research_units_all,HS,0.18443988720840812,0.1363566087327056,0.005024588411374813,0.42,Cl1,1
a33,polish_research_units_all,SI,0.24198923352986415,0.06297820028885277,0.09792602095360273,0.58,Cl2,2
a34,polish_research_units_all,HS,0.23449115611381702,0.007507909512909758,0.0010690613641223005,0.21,Cl1,1
a35,polish_research_units_all,SI,0.2701230453729813,0.06462609403930057,0.04682488774855676,0.59,Cl2,2
a36,polish_research_units_all,SI,0.33247885157651885,0.08869213045888373,0.0072696172760316445,0.35,Cl2,2
a37,polish_research_units_all,SI,0.32991540630607535,0.04505876984920075,0.008980115458627324,0.55,Cl2,2
a38,polish_research_units_all,SI,0.21116380415278135,0.10560472421347955,0.028971562967714345,0.2,Cl1,1
a39,polish_research_units_all,HS,0.2921686746987952,0.0938055032863602,0.01967072909985033,0.15,Cl2,2
a40,polish_research_units_all,NJN,0.30902332735196103,0.02388126114779382,0.01646354500748343,0.4338,Cl2,2
a41,polish_research_units_all,SI,0.2710202512176365,0.09197283426412306,0.013683985460765448,0.55,Cl2,2
a42,polish_research_units_all,SI,0.23179953857985133,0.13845324242892754,0.031537310241607865,0.83,Cl1,1
a43,polish_research_units_all,TA,0.13547808254293772,0.06146605979931143,0.0024588411374812913,0.65,Cl2,2
a44,polish_research_units_all,TA,0.13490130735708794,0.11463608698767286,0.0,0.55,Cl2,2
a45,polish_research_units_all,TA,0.1990515252499359,0.018884786961653476,0.0,0.5,Cl2,2
a46,polish_research_units_all,TA,0.17674955139707768,0.041480163054750045,0.0,0.25,Cl2,2
a47,polish_research_units_all,TA,0.10253781081773905,0.0931418206774842,0.0,0.65,Cl2,2
a48,polish_research_units_all,TA,0.0846577800563958,0.09615855980873875,0.0,0.55,Cl1,1
a49,polish_research_units_all,TA,0.17501922583952834,0.08903151361114987,0.0,0.7,Cl3,3
a50,polish_research_units_all,TA,0.19559087413483722,0.12934269025253878,0.0,0.45,Cl2,2
a51,polish_research_units_all,TA,0.1619456549602666,0.04977619566570005,0.0,0.3,Cl2,2
a52,polish_research_units_all,TA,0.20924122019994873,0.15272241851976154,0.0,0.65,Cl3,3
a53,polish_research_units_all,TA,0.12464752627531403,0.11878410329314786,0.0,0.75,Cl2,2
a54,polish_research_units_all,TA,0.23186362471161243,0.06650401414850653,0.0,0.55,Cl3,3
a55,polish_research_units_all,TA,0.19488592668546528,0.09087926632904328,0.0,0.3,Cl2,2
a56,polish_research_units_all,TA,0.13144065624198925,0.034315407618020495,0.0,0.45,Cl2,2
a57,polish_research_units_all,TA,0.08286336836708537,0.12632595112128422,0.0,0.65,Cl1,1
a58,polish_research_units_all,TA,0.24685977954370678,0.05203875001414097,0.005238400684199273,0.7,Cl4,4
a59,polish_research_units_all,TA,0.16418866957190464,0.08409160328372055,0.0008552490912978405,0.53,Cl2,2
a60,polish_research_units_all,TA,0.20981799538579854,0.15512826797693705,0.0027795595467179817,0.8,Cl3,3
a61,polish_research_units_all,TA,0.17290438349141246,0.22824271174680508,0.0010690613641223005,0.8,Cl3,3
a62,polish_research_units_all,TA,0.14201486798256857,0.1357532609064547,0.0,0.45,Cl2,2
a63,polish_research_units_all,TA,0.1780953601640605,0.039613555717286295,0.0009621552277100704,0.8,Cl2,2
a64,polish_research_units_all,TA,0.1022814662906947,0.1402783696033365,0.00021381227282446012,0.6,Cl1,1
a65,polish_research_units_all,TA,0.21776467572417327,0.0788123098040251,0.0,0.4,Cl3,3
a66,polish_research_units_all,TA,0.12644193796462447,0.22059904897298888,0.0008552490912978405,0.7,Cl2,2
a67,polish_research_units_all,TA,0.20776723916944376,0.1853937033112483,0.0008552490912978405,1.0,Cl3,3
a68,polish_research_units_all,TA,0.1488079979492438,0.022248451093002296,0.0,0.15,Cl2,2
a69,polish_research_units_all,HS,0.2533965649833376,0.19478707478119214,0.0027795595467179817,0.63,Cl2,2
a70,polish_research_units_all,HS,0.26736734170725457,0.03576344240102268,0.002245028864656831,0.46,Cl2,2
a71,polish_research_units_all,HS,0.27563445270443476,0.08833389268704726,0.004276245456489202,0.61,Cl2,2
a72,polish_research_units_all,NJN,0.339976928992566,0.026019375007070484,0.008980115458627324,0.5097999999999999,Cl2,2
a73,polish_research_units_all,HS,0.18559343758010768,0.04117471821771052,0.002245028864656831,0.4,Cl1,1
a74,polish_research_units_all,TA,0.15105101256088183,0.1230226217725605,0.01860166773572803,0.7,Cl2,2
a75,polish_research_units_all,TA,0.23352986413740065,0.07904610708669732,0.006735086593970494,0.7,Cl3,3
a76,polish_research_units_all,TA,0.2407715970264035,0.10897593019265651,0.030468248877485567,0.65,Cl3,3
a77,polish_research_units_all,TA,0.23968213278646502,0.10320641660413218,0.017639512508017957,0.33,Cl3,3
a78,polish_research_units_all,TA,0.17143040246090746,0.08346185899007116,0.032071840923669014,0.5,Cl3,3
a79,polish_research_units_all,TA,0.15451166367598052,0.08923891442642362,0.002245028864656831,1.0,Cl2,2
a80,polish_research_units_all,TA,0.21231735452448092,0.09879443562467241,0.004810776138550353,0.75,Cl3,3
a81,polish_research_units_all,TA,0.26506024096385544,0.035737045933624194,0.001710498182595681,0.58,Cl2,2
a82,polish_research_units_all,TA,0.22103306844398873,0.07988702311953452,0.01817404319007911,0.7,Cl3,3
a83,polish_research_units_all,TA,0.20315303768264548,0.13499907612364107,0.0,0.75,Cl3,3
a84,polish_research_units_all,TA,0.17924891053576006,0.09320215546010928,0.0,0.5,Cl2,2
a85,polish_research_units_all,TA,0.14637272494232248,0.1440492935174047,0.002138122728244601,0.25,Cl2,2
a86,polish_research_units_all,TA,0.24295052550628043,0.05101305870951442,0.07911054094505024,0.65,Cl3,3
a87,polish_research_units_all,TA,0.20007690335811332,0.11502449215082186,0.0013897797733589908,0.8,Cl3,3
a88,polish_research_units_all,TA,0.17489105357600615,0.04525108696881823,0.028757750694889884,0.4,Cl2,2
a89,polish_research_units_all,NJN,0.15886952063573442,0.004479857609913005,0.0,0.0819,Cl1,1
a90,polish_research_units_all,TA,0.199115611381697,0.09465019024311147,0.0006414368184733803,0.65,Cl3,3
a91,polish_research_units_all,TA,0.20321712381440657,0.08903905545897801,0.001710498182595681,0.7,Cl3,3
a92,polish_research_units_all,TA,0.24198923352986415,0.1033233152454683,0.0,0.6,Cl3,3
a93,polish_research_units_all,TA,0.20860035888233786,0.09842111415717965,0.0,0.6,Cl2,2
a94,polish_research_units_all,TA,0.24730838246603437,0.10830847665986645,0.009728458413512935,0.7,Cl3,3
a95,polish_research_units_all,TA,0.23051781594462958,0.08713473888237357,0.0005345306820611503,0.8,Cl4,4
a96,polish_research_units_all,TA,0.12612150730581903,0.024888097832850026,0.0,0.25,Cl1,1
a97,polish_research_units_all,TA,0.09574468085106383,0.14367220112599788,0.0,0.5,Cl1,1
a98,polish_research_units_all,TA,0.25954883363240194,0.08464970002300264,0.003955527047252512,0.7,Cl3,3
a99,polish_research_units_all,TA,0.16572673673417074,0.08145195654387281,0.0,0.35,Cl2,2
a100,polish_research_units_all,TA,0.15989489874391183,0.03167576087817276,0.0,0.47,Cl2,2
a101,polish_research_units_all,TA,0.20039733401691875,0.032313047019650286,0.0,0.35,Cl2,2
a102,polish_research_units_all,TA,0.18418354268136375,0.05128456523132733,0.0,0.12,Cl2,2
a103,polish_research_units_all,TA,0.13336324019482185,0.07956649458683872,0.0,0.3,Cl2,2
a104,polish_research_units_all,HS,0.15733145347346836,0.018100434787527292,0.0,0.33,Cl1,1
a105,polish_research_units_all,TA,0.15252499359138683,0.03499417392255277,0.001496685909771221,0.45,Cl2,2
a106,polish_research_units_all,TA,0.18469623173545247,0.017723342396120473,0.001710498182595681,0.6,Cl2,2
a107,polish_research_units_all,TA,0.25692130223019743,0.037426419847126746,0.0008552490912978405,0.75,Cl2,2
a108,polish_research_units_all,TA,0.24500128172263522,0.049022010882886415,0.0006414368184733803,0.35,Cl2,2
a109,polish_research_units_all,HS,0.2789028454242502,0.2854476275232195,0.004062433183664742,0.42,Cl2,2
a110,polish_research_units_all,HS,0.20097410920276854,0.04298853262037732,0.0,0.22,Cl1,1
a111,polish_research_units_all,HS,0.23135093565752374,0.3210300655763669,0.010690613641223005,0.37,Cl2,2
a112,polish_research_units_all,TA,0.18238913099205334,0.11991160954345426,0.0011759675005345307,0.3,Cl2,2
a113,polish_research_units_all,TA,0.1845039733401692,0.024888097832850026,0.0,0.3,Cl2,2
a114,polish_research_units_all,NJN,0.2844142527557037,0.005000245110054415,0.0,0.32270000000000004,Cl2,2
a115,polish_research_units_all,TA,0.2075108946423994,0.054105216319050325,0.0006414368184733803,0.65,Cl2,2
a116,polish_research_units_all,SI,0.3214560369136119,0.11224532122615363,0.03431686978832585,0.59,Cl2,2
a117,polish_research_units_all,HS,0.25717764675724175,0.04014148506525584,0.0005345306820611503,0.64,Cl2,2
a118,polish_research_units_all,SI,0.44591130479364266,0.07869164023877491,0.006414368184733803,0.25,Cl1,1
a119,polish_research_units_all,NZ,0.2583311971289413,0.007164755436729554,0.012187299550994225,0.09,Cl1,1
a120,polish_research_units_all,HS,0.29639835939502696,0.026928167670360915,0.002031216591832371,0.3,Cl2,2
a121,polish_research_units_all,NZ,0.3618302999230967,0.05101682963342848,0.0078041479580927935,0.7,Cl2,2
a122,polish_research_units_all,NZ,0.4250833119712894,0.03082730299750742,0.010797519777635236,0.58,Cl2,2
a123,polish_research_units_all,NZ,0.3889387336580364,0.09747461225474854,0.02106050887320932,0.47,Cl2,2
a124,polish_research_units_all,NZ,0.4546270187131505,0.108229287257671,0.006521274321146033,0.58,Cl2,2
a125,polish_research_units_all,NZ,0.26653422199436044,0.01923171196174775,0.012401111823818686,0.53,Cl2,2
a126,polish_research_units_all,NZ,0.3801589336067675,0.15548273482485944,0.011973487278169768,0.44,Cl2,2
a127,polish_research_units_all,NJN,0.3053704178415791,0.0066632225561584855,0.0,0.182,Cl1,1
a128,polish_research_units_all,NZ,0.36593181235580624,0.19447031717241042,0.007483429548856104,0.47,Cl2,2
a129,polish_research_units_all,NZ,0.2843501666239426,0.05778186713526681,0.0072696172760316445,0.56,Cl1,1
a130,polish_research_units_all,NZ,0.4487310945911305,0.0944201638843533,0.018067137053666877,0.52,Cl2,2
a131,polish_research_units_all,NZ,0.39086131761086906,0.19570340929231073,0.02255719478298054,0.72,Cl3,3
a132,polish_research_units_all,NZ,0.36529095103819537,0.1439059984086701,0.012828736369467606,0.55,Cl2,2
a133,polish_research_units_all,NZ,0.3112663419635991,0.18006161689675587,0.018387855462903568,0.54,Cl2,2
a134,polish_research_units_all,NZ,0.39566777749295057,0.04649549186046073,0.0026726534103057513,0.4,Cl2,2
a135,polish_research_units_all,NZ,0.4353370930530634,0.14909101879051387,0.014966859097712207,0.39,Cl2,2
a136,polish_research_units_all,NZ,0.3033837477569854,0.06144720517974109,0.008017960230917253,0.21,Cl1,1
a137,polish_research_units_all,NZ,0.34183542681363754,0.19489643157470013,0.026512721830233052,0.62,Cl3,3
a138,polish_research_units_all,NJN,0.4400794668033838,0.0011312771742204557,0.0,0.345,Cl3,3
a139,polish_research_units_all,HS,0.24500128172263522,0.0007541847828136372,0.0,0.43,Cl2,2
a140,polish_research_units_all,HS,0.15733145347346836,0.0022625543484409115,0.0,0.15,Cl1,1
a141,polish_research_units_all,SI,0.0,0.015604083156414155,0.8659397049390635,0.17,Cl1,1
a142,polish_research_units_all,SI,0.2612791591899513,0.04947075082866053,0.1262561471028437,0.54,Cl2,2
a143,polish_research_units_all,SI,0.3896436811074084,0.20329050820741593,0.46514859952961296,0.74,Cl3,3
a144,polish_research_units_all,SI,0.1849525762624968,0.0020023605983702066,0.12016249732734659,0.48,Cl2,2
a145,polish_research_units_all,SI,0.11766213791335556,0.012821141307831832,0.01678426341672012,0.4,Cl1,1
a146,polish_research_units_all,SI,0.015508843886183031,0.021117173918781842,0.15854180029933718,0.6,Cl1,1
a147,polish_research_units_all,SI,0.7446167649320687,0.14957369705151458,0.0707718623048963,1.0,Cl3,3
a148,polish_research_units_all,NJN,0.21263778518328635,0.07049742257350473,0.9841778918109899,0.4115,Cl2,2
a149,polish_research_units_all,NJN,0.6306716226608562,0.11517532910738461,0.254650416933932,0.7905,Cl3,3
a150,polish_research_units_all,SI,0.6573955396052295,0.1923510579327041,0.026940346375881975,0.85,Cl2,2
a151,polish_research_units_all,SI,0.8972058446552167,0.0,0.0,0.05,Cl1,1
a152,polish_research_units_all,SI,0.7238528582414766,0.06532748588731725,0.03709642933504383,0.7,Cl3,3
a153,polish_research_units_all,NZ,0.45289669315560116,0.028085841311979852,0.7530468248877484,0.22,Cl3,3
a154,polish_research_units_all,SI,0.7107792873622149,0.11013360383427544,0.03891383365405174,0.8,Cl3,3
a155,polish_research_units_all,NZ,0.4730838246603435,0.25420552289516457,0.015608295916185587,0.77,Cl3,3
a156,polish_research_units_all,SI,0.2056523968213279,0.09543831334115171,0.05494975411588624,0.78,Cl2,2
a157,polish_research_units_all,NZ,0.43142783901563697,0.5019778495929288,0.03934145819970066,0.88,Cl2,2
a158,polish_research_units_all,SI,0.02941553447833889,0.050564318763740304,0.3719264485781483,0.53,Cl2,2
a159,polish_research_units_all,HS,0.3143424762881312,0.014103255438615014,0.0038486209108402817,0.27,Cl2,2
a160,polish_research_units_all,HS,0.23679825685721612,0.10756937557270907,0.0,0.2,Cl2,2
a161,polish_research_units_all,NJN,0.12131504742373751,0.015656876091211108,0.03902073979046397,0.19870000000000002,Cl1,1
a162,polish_research_units_all,HS,0.3124839784670597,0.032969187780698156,0.02212957023733162,0.64,Cl2,2
a163,polish_research_units_all,HS,0.2649961548320944,0.12575654161025993,0.006841992730382724,0.55,Cl2,2
a164,polish_research_units_all,HS,0.21103563188925917,0.056567629634936854,0.0023519350010690614,0.57,Cl2,2
a165,polish_research_units_all,NZ,0.6316970007690336,0.039338278271559314,0.15886251870857385,0.62,Cl3,3
a166,polish_research_units_all,NJN,0.19520635734427072,0.013737475818950401,0.5100491768227496,0.3624,Cl2,2
a167,polish_research_units_all,NZ,0.4370033324788516,0.08523042230576915,0.12614924096643146,0.61,Cl3,3
a168,polish_research_units_all,SI,0.12541655985644706,0.0007541847828136372,0.0,0.28,Cl1,1
a169,polish_research_units_all,HS,0.15060240963855423,0.013575326090645469,0.0,0.15,Cl1,1
a170,polish_research_units_all,NZ,0.6304152781338119,0.18121551961446075,0.010904425914047465,0.92,Cl3,3
a171,polish_research_units_all,NZ,0.47545501153550374,0.6800785860543692,0.0075903356852683335,0.8,Cl3,3
a172,polish_research_units_all,NZ,0.49179697513458087,0.17917544977694985,0.0026726534103057513,0.7,Cl3,3
a173,polish_research_units_all,SI,0.20654960266598307,0.37030472836149586,0.24310455420141114,0.83,Cl3,3
a174,polish_research_units_all,HS,0.12131504742373751,0.026886687507306165,0.0,0.2,Cl1,1
a175,polish_research_units_all,HS,0.343629838502948,0.0,0.345734445157152,0.17,Cl2,2
a176,polish_research_units_all,NZ,0.5600487054601384,0.20540599652320818,0.01582210818901005,0.63,Cl3,3
a177,polish_research_units_all,NZ,0.645988208151756,0.29402270850381057,0.09300833867864014,0.78,Cl4,4
a178,polish_research_units_all,NZ,0.7208408100487055,0.21847601880936848,0.0814624759461193,0.75,Cl4,4
a179,polish_research_units_all,HS,0.16662394257882596,0.007051627719307507,0.07483429548856103,0.15,Cl1,1
a180,polish_research_units_all,HS,0.27294283517046913,0.20846044489360338,0.03143040410519564,0.73,Cl2,2
a181,polish_research_units_all,SI,0.0474878236349654,0.02039315652728075,0.6750053453068205,0.59,Cl2,2
a182,polish_research_units_all,HS,0.3912458344014355,0.112320739704435,1.0,0.7,Cl3,3
a183,polish_research_units_all,SI,0.04511663675980518,0.06329872882154858,0.3788753474449433,0.75,Cl2,2
a184,polish_research_units_all,HS,0.35683158164573187,0.1932032867372835,0.023840068419927304,0.92,Cl4,4
a185,polish_research_units_all,HS,0.26397077672391694,0.009649794296100488,0.012508017960230915,0.15,Cl2,2
a186,polish_research_units_all,SI,0.793514483465778,0.20781561690429773,0.014218516142826598,0.8,Cl3,3
a187,polish_research_units_all,SI,0.2387849269418098,0.1073657456813494,0.40667094291212313,1.0,Cl3,3
a188,polish_research_units_all,NZ,0.25756216354780825,0.2413391305003639,0.3953388924524267,0.75,Cl2,2
a189,polish_research_units_all,NZ,0.7309664188669572,0.4596756251249119,0.09439811845199914,0.8,Cl4,4
a190,polish_research_units_all,SI,0.5208279928223533,0.17334183048188637,0.048428479794740215,0.75,Cl3,3
a191,polish_research_units_all,NJN,0.2830684439887209,0.0008823961958919555,0.13897797733589906,0.0333,Cl2,2
a192,polish_research_units_all,NZ,0.6548961804665471,0.49549940230855966,0.13598460551635663,0.8,Cl3,3
a193,polish_research_units_all,NZ,0.6124711612407076,0.1050051473111427,0.05559119093435963,0.45,Cl3,3
a194,polish_research_units_all,NZ,0.710202512176365,0.0659610011048807,0.053132349796878336,0.3,Cl3,3
a195,polish_research_units_all,SI,0.23795180722891568,0.10534075953949479,0.07013042548642291,0.8,Cl2,2
a196,polish_research_units_all,NZ,0.1634196359907716,0.09074351306813683,0.06104340389138336,0.39,Cl1,1
a197,polish_research_units_all,NJN,0.5544091258651629,0.039153502999769975,0.0206328843275604,0.4824,Cl3,3
a198,polish_research_units_all,NZ,0.5549218149192515,0.16159540248956397,0.013256360915116526,0.2,Cl2,2
a199,polish_research_units_all,SI,0.3008203024865419,0.02890036087741858,0.07686551208039341,0.7,Cl2,2
a200,polish_research_units_all,SI,0.19712894129710332,0.11292031660677182,0.1974556339533889,0.8,Cl2,2
a201,polish_research_units_all,NJN,0.4271981543194053,0.08420850192505666,0.19702800940773998,0.6618,Cl2,2
a202,polish_research_units_all,NJN,0.6671366316329146,0.18003899135327148,0.11994868505452212,0.9675,Cl4,4
a203,polish_research_units_all,SI,0.8025506280440913,0.35861486422788447,0.0725892666239042,1.0,Cl4,4
a204,polish_research_units_all,SI,0.572994104075878,0.22704732886604548,0.13352576437887534,0.72,Cl3,3
a205,polish_research_units_all,SI,0.7618559343758011,0.20648825168654575,0.05527047252512294,0.75,Cl3,3
a206,polish_research_units_all,SI,0.22385285824147655,0.08111257339160668,0.11535172118879622,0.9,Cl2,2
a207,polish_research_units_all,SI,0.3875288387592925,0.1709208973290546,0.20974983964079538,0.96,Cl3,3
a208,polish_research_units_all,NZ,0.6267623686234299,0.08981963670919012,0.11332050459696386,0.69,Cl3,3
a209,polish_research_units_all,NJN,0.21968725967700592,0.024918265224162572,0.07911054094505024,0.461,Cl2,2
a210,polish_research_units_all,HS,0.3369648807997949,0.17217284406852523,0.09332905708787684,0.35,Cl3,3
a211,polish_research_units_all,SI,0.2001409894898744,0.14165852775588547,0.04468676502031216,0.53,Cl1,1
a212,polish_research_units_all,SI,0.08991284286080492,0.19654055440123386,0.16303185802865083,0.85,Cl2,2
a213,polish_research_units_all,NJN,0.28749038708023583,0.005969372555969938,0.015287577506948898,0.3375,Cl2,2
a214,polish_research_units_all,NZ,0.1825173032555755,0.17491053483013874,0.06307462048321573,0.7,Cl1,1
a215,polish_research_units_all,NZ,0.6372084081004872,0.2829776723595048,0.0618986529826812,0.6,Cl3,3
a216,polish_research_units_all,NJN,0.35279415534478337,0.15413274406362304,0.029185375240538804,0.9155,Cl4,4
a217,polish_research_units_all,NZ,0.6126634196359908,0.06588558262659934,0.34723113106692316,0.85,Cl3,3
a218,polish_research_units_all,NZ,0.4197641630351192,0.05384502256897963,0.009514646140688475,0.65,Cl1,1
a219,polish_research_units_all,NJN,0.6589336067674955,0.035586208977061475,0.013790891597177677,0.3871,Cl3,3
a220,polish_research_units_all,SI,0.7494232248141502,1.0,0.07045114389565961,1.0,Cl4,4
a221,polish_research_units_all,SI,0.6905280697257113,0.15861260167353605,0.013470173187940988,0.7,Cl2,2
a222,polish_research_units_all,SI,0.5775442194309152,0.11808648236904523,0.059760530254436596,0.86,Cl3,3
a223,polish_research_units_all,SI,0.7070622917200718,0.42799986424673914,0.04853538593115245,0.9,Cl3,3
a224,polish_research_units_all,NZ,0.582607023840041,0.18064233917952238,0.08905281163138763,0.4,Cl2,2
a225,polish_research_units_all,NZ,0.5624839784670598,0.16836043999140232,0.04468676502031216,0.85,Cl3,3
a226,polish_research_units_all,NZ,0.5661368879774418,0.15116502694325137,0.045862732520846695,0.65,Cl3,3
a227,polish_research_units_all,NJN,0.2818508074852602,0.024379023104450826,0.05772931366260423,0.3969,Cl2,2
a228,polish_research_units_all,NZ,0.6089464239938477,0.1702081927092957,0.11161000641436818,0.95,Cl4,4
a229,polish_research_units_all,NZ,0.3970135862599334,0.11115552421498791,0.013897797733589907,0.81,Cl2,2
a230,polish_research_units_all,SI,0.1497692899256601,0.011312771742204557,0.10209536027367971,0.6,Cl2,2
a231,polish_research_units_all,SI,0.4122019994873109,0.1352328734063133,0.22076117169125506,0.81,Cl3,3
a232,polish_research_units_all,NZ,0.4812868495257626,0.11144588535637118,0.002031216591832371,0.73,Cl2,2
a233,polish_research_units_all,NZ,0.6017046911048449,0.15605968618371188,0.07280307889672866,0.71,Cl3,3
a234,polish_research_units_all,HS,0.29479620610099977,0.17796875412444804,0.002993371819542442,0.74,Cl3,3
a235,polish_research_units_all,HS,0.2862086644450141,0.10229762394084174,0.006414368184733803,0.43,Cl2,2
a236,polish_research_units_all,NZ,0.2889643681107409,0.1563161090098685,0.029399187513363265,0.55,Cl2,2
a237,polish_research_units_all,NZ,0.5558831068956678,0.25988830523366535,0.05238400684199273,0.5,Cl2,2
a238,polish_research_units_all,SI,0.5622917200717764,0.0539317538190032,0.06660252298481933,0.72,Cl3,3
a239,polish_research_units_all,SI,0.45757498077416053,0.03088763778013251,0.015287577506948898,0.55,Cl2,2
a240,polish_research_units_all,SI,0.410792104588567,0.08542651034930068,0.049925165704511436,0.64,Cl2,2
a241,polish_research_units_all,HS,0.2856959753909254,0.11519041280304089,0.017960230917254648,0.75,Cl3,3
a242,polish_research_units_all,NZ,0.6624583440143553,0.1805933171686395,0.0964293350438315,0.87,Cl4,4
a243,polish_research_units_all,SI,0.733017175083312,0.25020834354625227,0.0512080393414582,0.95,Cl3,3
a244,polish_research_units_all,SI,0.09503973340169188,0.06213728425601557,0.18590977122086808,0.7,Cl2,2
a245,polish_research_units_all,HS,0.3342732632658293,0.015027131797561722,0.01924310455420141,0.63,Cl2,2
a246,polish_research_units_all,SI,0.13560625480645988,0.12772496389340351,0.3183664742356211,0.77,Cl2,2
a247,polish_research_units_all,SI,0.034286080492181494,0.27640872290119806,0.027902501603592044,0.8,Cl1,1
a248,polish_research_units_all,SI,0.2771725198667009,0.16445376281642765,0.08659397049390634,0.65,Cl2,2
a249,polish_research_units_all,SI,0.2840938220968982,0.01846244348327784,0.08830446867650202,0.48,Cl2,2
a250,polish_research_units_all,SI,0.5270443476031786,0.32203690226142306,0.18505452212957021,0.98,Cl3,3
a251,polish_research_units_all,SI,0.690912586516278,0.2997318873097098,0.028757750694889884,1.0,Cl4,4
a252,polish_research_units_all,NZ,0.5341579082286593,0.31965367834773195,0.22749625828522557,0.72,Cl3,3
a253,polish_research_units_all,SI,0.37541655985644706,0.05770644865698545,0.10904425914047465,0.5,Cl2,2
a254,polish_research_units_all,SI,0.20770315303768264,0.059275153005237814,0.21787470600812484,0.6,Cl2,2
a255,polish_research_units_all,SI,0.11522686490643426,0.09522337067804984,0.08744921958520419,0.6,Cl2,2
a256,polish_research_units_all,NZ,0.5851063829787234,0.3344960348735044,0.05805003207184092,0.6,Cl3,3
a257,polish_research_units_all,NZ,0.44725711356062553,0.0312685010954534,0.017960230917254648,0.42,Cl2,2
a258,polish_research_units_all,NZ,0.4886567546782876,0.25655480849362905,0.04468676502031216,0.71,Cl2,2
a259,polish_research_units_all,NZ,0.6014483465778006,0.10638907638760572,0.04254864229206756,0.5,Cl3,3
a260,polish_research_units_all,SI,0.2950525506280441,0.22022195658158206,0.22781697669446224,0.9,Cl3,3
a261,polish_research_units_all,SI,0.7398743911817484,0.2167074554936705,0.08595253367543296,0.78,Cl3,3
a262,polish_research_units_all,SI,0.2985132017431428,0.08495891578395623,0.15554842847979475,0.7,Cl2,2
a263,polish_research_units_all,NJN,0.3702896693155601,0.0626425880605007,0.892666239042121,0.7497,Cl3,3
a264,polish_research_units_all,NZ,0.1531658549089977,0.062450270940883235,0.24834295488561042,0.75,Cl1,1
a265,polish_research_units_all,SI,0.18162009741092028,0.21054953674199717,0.254650416933932,0.77,Cl3,3
