alternative_id,dataset_id,g1,g2,g3,g4,g5,g6,latent_score,class_index,class_label
synthetic_monotone_additive_13,synthetic_monotone_additive,0.6489560384823948,0.8869062966343209,0.2607394855363284,0.34736020883918606,0.6255949606410779,0.004940443327771771,0.5295383178382129,3,Cl3
synthetic_monotone_additive_14,synthetic_monotone_additive,0.951274711956977,0.7922192917558627,0.19400866693940821,0.48880642718847267,0.10705137550685484,0.7306239856888285,0.5932881708142382,4,Cl4
synthetic_monotone_additive_15,synthetic_monotone_additive,0.31857148236952815,0.7803294458253992,0.45122605890453904,0.7325126964135116,0.5968765970950982,0.9143388544316754,0.5598181378112547,3,Cl3
synthetic_monotone_additive_16,synthetic_monotone_additive,0.9587467592637049,0.2836167502870842,0.77865431659939,0.13129757739042192,0.8811825176724425,0.6193945735770243,0.5817064580944207,3,Cl3
synthetic_monotone_additive_17,synthetic_monotone_additive,0.3774988062098614,0.8071781080728616,0.2422807937287803,0.8149741482733797,0.18986603566266758,0.3640424476775782,0.49609507133250536,2,Cl2
synthetic_monotone_additive_18,synthetic_monotone_additive,0.4961856080381667,0.8140631518683098,0.7222009306315028,0.28497160424050094,0.38950803424854064,0.39402097714421247,0.5418134794935582,3,Cl3
synthetic_monotone_additive_19,synthetic_monotone_additive,0.35262374410981345,0.46936864463446837,0.3522541170064546,0.8025427043189918,0.830288720178577,0.6165148840813091,0.509142808401656,3,Cl3
synthetic_monotone_additive_20,synthetic_monotone_additive,0.0799472798662243,0.6091782137535696,0.05269701768030344,0.4358008806963404,0.6532303423732455,0.3171858534843469,0.33614453280423456,1,Cl1
synthetic_monotone_additive_21,synthetic_monotone_additive,0.323461390244961,0.5113691573758146,0.5528291785993364,0.680455799625978,0.6576230278782705,0.567238634051938,0.5419533074241201,3,Cl3
synthetic_monotone_additive_22,synthetic_monotone_additive,0.525636857146934,0.17013258979934176,0.1282979794425313,0.8814320710177733,0.26999168501464066,0.41669083014536723,0.3265840340662004,1,Cl1
synthetic_monotone_additive_23,synthetic_monotone_additive,0.8058022090589623,0.02142272644904486,0.4757732729694877,0.12739099185761515,0.8240593038357241,0.1697246986738835,0.4645303150890815,2,Cl2
synthetic_monotone_additive_24,synthetic_monotone_additive,0.05760187479367129,0.9232694231442687,0.19712314882509807,0.8321756232213803,0.030090309352190592,0.17781106799249868,0.36246004044193175,1,Cl1
synthetic_monotone_additive_25,synthetic_monotone_additive,0.9126528077765845,0.8804817158179107,0.2019570719481677,0.4166571028145376,0.7805383519879878,0.8619851819943789,0.6870621781432633,4,Cl4
synthetic_monotone_additive_26,synthetic_monotone_additive,0.6329931478899,0.20786238249394973,0.3667899547483675,0.6986872830040305,0.17188997765070657,0.8967667155390571,0.46505162148437035,2,Cl2
synthetic_monotone_additive_27,synthetic_monotone_additive,0.7975410467083238,0.3392028605300561,0.040754476954192764,0.4311031144240247,0.3638084797254433,0.9494493483558368,0.48736834859328176,2,Cl2
synthetic_monotone_additive_28,synthetic_monotone_additive,0.2988576694650795,0.46344955585289027,0.635473081730946,0.952560701992893,0.6596840519191052,0.4905365974132454,0.5499009324153125,3,Cl3
synthetic_monotone_additive_29,synthetic_monotone_additive,0.34358322057001656,0.14910329992386395,0.3364481534245374,0.8916806162838202,0.6670893196840523,0.8907083669535163,0.48914829925914205,2,Cl2
synthetic_monotone_additive_30,synthetic_monotone_additive,0.8110701389525382,0.6825535762897874,0.22622515036822566,0.6682071705639157,0.8856647575215313,0.5725919327116489,0.6454395140283933,4,Cl4
synthetic_monotone_additive_31,synthetic_monotone_additive,0.29562533423442106,0.49163764175488045,0.4638483270126236,0.8683577629374469,0.5664208775656245,0.017392823713754835,0.446544157871378,2,Cl2
synthetic_monotone_additive_32,synthetic_monotone_additive,0.9314230675359482,0.417297268193764,0.23422436815050174,0.18266509994210667,0.8547865357815282,0.20517179761062365,0.4670820729784171,2,Cl2
synthetic_monotone_additive_33,synthetic_monotone_additive,0.5596945698827044,0.5222348430622714,0.622744517055402,0.6116157811576529,0.2310499219307598,0.4677382953592817,0.5251562935177835,3,Cl3
synthetic_monotone_additive_34,synthetic_monotone_additive,0.42643446837322396,0.5090975851243204,0.6997764010518628,0.9312030935579241,0.8235620757535277,0.9391159204299598,0.6760358601757593,4,Cl4
synthetic_monotone_additive_35,synthetic_monotone_additive,0.8235004000852206,0.21549486459719147,0.1394886609130841,0.8082273587074561,0.20255780391346534,0.6133838392361979,0.46922444501414207,2,Cl2
synthetic_monotone_additive_36,synthetic_monotone_additive,0.6171601310519076,0.6394319424919219,0.991477527221707,0.4612594591691682,0.046491016734567125,0.3232885238199811,0.6224523591084923,4,Cl4
synthetic_monotone_additive_37,synthetic_monotone_additive,0.7215417343322728,0.9784280881136684,0.06977441357643577,0.9385206377769629,0.4154184862244108,0.507474831031086,0.6287456085494522,4,Cl4
synthetic_monotone_additive_38,synthetic_monotone_additive,0.3640200935838209,0.5855321712377688,0.4871687144458109,0.4074998896111697,0.37256338392846,0.6670393142928844,0.48595952176947793,2,Cl2
synthetic_monotone_additive_39,synthetic_monotone_additive,0.18252587062342007,0.7019978352321569,0.8580221048185699,0.2982799157386872,0.34311592625511644,0.9751200630773729,0.5017352160148498,3,Cl3
synthetic_monotone_additive_40,synthetic_monotone_additive,0.8837881760711308,0.6757772106255436,0.9630197040198705,0.5688265616189269,0.20945860540138772,0.9660447033328629,0.7447382558138792,4,Cl4
synthetic_monotone_additive_41,synthetic_monotone_additive,0.1347600215837067,0.6208865979166426,0.3383313862373498,0.8223895360083774,0.2324380345310666,0.6147675939360839,0.4433644046108687,2,Cl2
synthetic_monotone_additive_42,synthetic_monotone_additive,0.743311616632678,0.675066313700149,0.7020109061490056,0.2538370456622746,0.8305566201659951,0.4706040815765964,0.6500165837230993,4,Cl4
synthetic_monotone_additive_43,synthetic_monotone_additive,0.5732316907853413,0.838157658303826,0.23802322935577103,0.6448405020226929,0.7830017223597958,0.3814250791061642,0.6171490876850372,4,Cl4
synthetic_monotone_additive_44,synthetic_monotone_additive,0.5810239463486582,0.7627525225847969,0.7348412740165049,0.31909354500203235,0.3088296460409977,0.6785372916333905,0.5803835192639374,3,Cl3
synthetic_monotone_additive_45,synthetic_monotone_additive,0.30922474852287796,0.5258458059492748,0.7782668899730674,0.5194207586702932,0.0833402189260487,0.6712207042517633,0.4901867026331524,2,Cl2
synthetic_monotone_additive_46,synthetic_monotone_additive,0.7492179022728264,0.46129692184813675,0.5344407801931997,0.6089506048486952,0.4325103249818262,0.6995479541487403,0.6019268215354681,4,Cl4
synthetic_monotone_additive_47,synthetic_monotone_additive,0.3808391709149245,0.9926554531027132,0.613158755160687,0.6551770690742831,0.7661576632154663,0.8616887636904899,0.6934187230621593,4,Cl4
synthetic_monotone_additive_48,synthetic_monotone_additive,0.8967730464058676,0.7618111611182717,0.43436062849574275,0.5924488421692182,0.20779572771949195,0.2698422790762237,0.6041975673407525,4,Cl4
synthetic_monotone_additive_49,synthetic_monotone_additive,0.7791139806420994,0.8803566949940065,0.11620754522262466,0.1636269757125347,0.1574500579894511,0.16756829687149488,0.44222100387422886,2,Cl2
synthetic_monotone_additive_50,synthetic_monotone_additive,0.6655212740683697,0.30911136766581326,0.1388187275980638,0.8491936343396768,0.8558727948881231,0.36801110045437335,0.4907437116221176,2,Cl2
synthetic_monotone_additive_51,synthetic_monotone_additive,0.3837865567003831,0.7786068300309864,0.5416202947745244,0.640033762400413,0.030044201880170873,0.9872732159744433,0.5458745995227585,3,Cl3
synthetic_monotone_additive_52,synthetic_monotone_additive,0.5124838625964067,0.07626414113241087,0.4264474529016101,0.3065884943280468,0.8837893955191284,0.6151035405756429,0.4416683658150364,2,Cl2
synthetic_monotone_additive_53,synthetic_monotone_additive,0.6673442798135366,0.7638718964697809,0.46910591113095745,0.4471335980721467,0.086352622068821,0.47043885123929585,0.5316515419197725,3,Cl3
synthetic_monotone_additive_54,synthetic_monotone_additive,0.4157590878922687,0.5104900300810011,0.43474282332628966,0.30898294346246913,0.7452524142463127,0.13249222792543014,0.4453501822006901,2,Cl2
synthetic_monotone_additive_55,synthetic_monotone_additive,0.0003713395603510694,0.665878881768541,0.18516524082689378,0.9738516090092786,0.11560361392222107,0.4476479250867049,0.37920615881455577,1,Cl1
synthetic_monotone_additive_56,synthetic_monotone_additive,0.720670913446618,0.03509646641605524,0.4162017880612098,0.13752179011190147,0.13733916504843258,0.03121115409236963,0.33076276669389487,1,Cl1
synthetic_monotone_additive_57,synthetic_monotone_additive,0.9464902964608878,0.8148530253559928,0.4645634496792108,0.9296885553132195,0.5990957908475787,0.9581820733966948,0.8163895749684863,4,Cl4
synthetic_monotone_additive_58,synthetic_monotone_additive,0.6354476534503958,0.5212670766724189,0.238781774978285,0.9607108632273951,0.4354599289170572,0.6356232951058765,0.5992086957041629,4,Cl4
synthetic_monotone_additive_59,synthetic_monotone_additive,0.9641316414439379,0.9381886844164685,0.4062837606600962,0.8527267747729919,0.4622259971341254,0.2259960512428697,0.7362529890012539,4,Cl4
synthetic_monotone_additive_60,synthetic_monotone_additive,0.5431354392211228,0.7534274831320652,0.5119956035656765,0.4654341684329629,0.3774437671587846,0.46846560563772544,0.517598834613091,3,Cl3
synthetic_monotone_additive_61,synthetic_monotone_additive,0.5148370729168534,0.058012864613423365,0.12282837789064649,0.2394983058485436,0.1946576350287722,0.9669604311182199,0.36604296709187323,1,Cl1
synthetic_monotone_additive_62,synthetic_monotone_additive,0.07356783578850534,0.5218165238241047,0.31142342429448955,0.31243608720549465,0.7231181069740508,0.12038934413354918,0.3494935081356988,1,Cl1
synthetic_monotone_additive_63,synthetic_monotone_additive,0.5260112861096973,0.014569322413370722,0.7670304106460826,0.7391398928340658,0.5236389630138923,0.091166073707459,0.48737320745768664,2,Cl2
synthetic_monotone_additive_64,synthetic_monotone_additive,0.8845577568838238,0.7674437882118158,0.22760328597532697,0.836672672166246,0.2879701743071611,0.37932620972121855,0.6330486130230074,4,Cl4
synthetic_monotone_additive_65,synthetic_monotone_additive,0.4062424545432256,0.8015711527189305,0.29298232038845595,0.4189523159374441,0.3979678803193635,0.4764712455387843,0.45600960453194034,2,Cl2
synthetic_monotone_additive_66,synthetic_monotone_additive,0.8143906104474156,0.786783943054469,0.051185478488369296,0.7581568353788295,0.7830782977449555,0.1288432008524063,0.5948460566028877,4,Cl4
synthetic_monotone_additive_67,synthetic_monotone_additive,0.3386109217673434,0.7140073738624821,0.7632572739143517,0.6708724335307906,0.7364726860695167,0.7453014680929685,0.6352323646586683,4,Cl4
synthetic_monotone_additive_68,synthetic_monotone_additive,0.3392933505246343,0.2723250173828238,0.4525484171453924,0.6990562971147416,0.46689636748960994,0.8592567483107763,0.44634529655508365,2,Cl2
synthetic_monotone_additive_69,synthetic_monotone_additive,0.8981999168234959,0.2621595106446958,0.871619486987509,0.8081806048128483,0.47086005490941185,0.9655130043836678,0.6653043626933668,4,Cl4
synthetic_monotone_additive_70,synthetic_monotone_additive,0.4997743049615674,0.22936384105287533,0.5758490552293373,0.43519194652568793,0.571787655857312,0.31618133794695635,0.4619476622933183,2,Cl2
synthetic_monotone_additive_71,synthetic_monotone_additive,0.5525949312148613,0.0659737685834263,0.8854459856328147,0.4660035810745746,0.8516914821194048,0.7123238350039294,0.5177382182009616,3,Cl3
synthetic_monotone_additive_72,synthetic_monotone_additive,0.22110296103420612,0.967393156519359,0.49866087171708684,0.10592749886802788,0.7162318524600485,0.4337805315813056,0.5167566074076775,3,Cl3
synthetic_monotone_additive_73,synthetic_monotone_additive,0.2632927696675954,0.7994563977375047,0.0381676065858807,0.991921107854335,0.9628662702810163,0.09295618062819888,0.4688053336500542,2,Cl2
synthetic_monotone_additive_74,synthetic_monotone_additive,0.06381958259990805,0.4702982724758902,0.08039933026490387,0.07789015797469512,0.47031114408481667,0.9023808192627003,0.19412930764076552,1,Cl1
synthetic_monotone_additive_75,synthetic_monotone_additive,0.2820290677780847,0.4116685342953753,0.9822581265017346,0.7496154455673301,0.5787367254009799,0.9606581365783258,0.606400834859056,4,Cl4
synthetic_monotone_additive_76,synthetic_monotone_additive,0.9671756785437398,0.28474426221288307,0.03801933035052574,0.044514183498876925,0.696360070427709,0.2959832005171392,0.35647266080177203,1,Cl1
synthetic_monotone_additive_77,synthetic_monotone_additive,0.793782080127172,0.18819086867870305,0.18255387745724216,0.936262749393099,0.3486414795562309,0.41792854093373033,0.5168756474554231,3,Cl3
synthetic_monotone_additive_78,synthetic_monotone_additive,0.4939142441304888,0.5577095249496274,0.23735922638728246,0.6862309081911296,0.316351618455054,0.21049743158811463,0.4239240544945916,2,Cl2
synthetic_monotone_additive_79,synthetic_monotone_additive,0.03555019195912368,0.08319473597272631,0.6388347976405596,0.09478474421223892,0.09480403976616403,0.6554886003039923,0.19914962292628768,1,Cl1
synthetic_monotone_additive_80,synthetic_monotone_additive,0.6969218090474804,0.4866646662237819,0.08312767272868715,0.39750040357301686,0.5237973300757002,0.2905834218512685,0.4765940823839903,2,Cl2
synthetic_monotone_additive_81,synthetic_monotone_additive,0.9243110526335068,0.7684699588604027,0.6438890457282371,0.10508443983374671,0.3626442573077724,0.2098167357125933,0.5367340326260195,3,Cl3
synthetic_monotone_additive_82,synthetic_monotone_additive,0.14651742126065193,0.3955548251226991,0.17172461214879065,0.8978611435043232,0.17346653719948935,0.9232511071668544,0.37075435272983853,1,Cl1
synthetic_monotone_additive_83,synthetic_monotone_additive,0.5749881639823239,0.2715076413278761,0.9133800534113746,0.2892880824903238,0.6692537938398218,0.045683669362863166,0.48116004495693915,2,Cl2
synthetic_monotone_additive_84,synthetic_monotone_additive,0.9450105561764054,0.5082902883163058,0.8781040190121092,0.41776458576246245,0.43753683899900386,0.4686855427024571,0.6975097466294515,4,Cl4
synthetic_monotone_additive_85,synthetic_monotone_additive,0.07642629138204182,0.6460695483907503,0.8783763514692167,0.6317617502395125,0.3172613647592707,0.6595569636278058,0.5065941619514095,3,Cl3
synthetic_monotone_additive_86,synthetic_monotone_additive,0.348813537192625,0.5422853621128622,0.5650533033735446,0.06279262741334612,0.311644392596209,0.7591741384595674,0.409656196875253,1,Cl1
synthetic_monotone_additive_87,synthetic_monotone_additive,0.6836838079250623,0.7157782288613186,0.6740624256297215,0.7753475349358815,0.3312820397486851,0.6528325478518975,0.6729613369592189,4,Cl4
synthetic_monotone_additive_88,synthetic_monotone_additive,0.9505881462514043,0.5147521329029892,0.25754620636757986,0.8262739677025341,0.3504300597616805,0.6465349756027228,0.6779371569229626,4,Cl4
synthetic_monotone_additive_89,synthetic_monotone_additive,0.12011180204717953,0.6403262189985588,0.28794442919746543,0.9893591701403625,0.82882724901259,0.24172916100956887,0.5325198322589889,3,Cl3
synthetic_monotone_additive_90,synthetic_monotone_additive,0.49315263127802667,0.3333559290724364,0.32017794063600946,0.8600793556580034,0.7689780479493968,0.1728466159829949,0.5089153696904802,3,Cl3
synthetic_monotone_additive_91,synthetic_monotone_additive,0.5491081728911188,0.9821860797508234,0.7071776083173101,0.10622246201317542,0.6563683395945601,0.902660084091439,0.6355617052097253,4,Cl4
synthetic_monotone_additive_92,synthetic_monotone_additive,0.8298467149233382,0.8735394707851573,0.5490592044695344,0.7269225116574446,0.22307320876457104,0.645474459457521,0.6717738865490916,4,Cl4
synthetic_monotone_additive_93,synthetic_monotone_additive,0.560105805559667,0.6138666405747544,0.4925520043447156,0.6869087549612426,0.8216478929338703,0.21535143489869835,0.5929529087090751,4,Cl4
synthetic_monotone_additive_94,synthetic_monotone_additive,0.07067523211221816,0.001730181450395496,0.2771509388046135,0.27782218521724034,0.28216835698297327,0.7003369967941283,0.2138624026285768,1,Cl1
synthetic_monotone_additive_95,synthetic_monotone_additive,0.30788500614280645,0.4691453178598807,0.6547557602178886,0.7323427174092402,0.784083869607956,0.25286840246758624,0.527114247241106,3,Cl3
synthetic_monotone_additive_96,synthetic_monotone_additive,0.7416386566477635,0.8590156225877899,0.4155488129582554,0.5314748598958178,0.36290119199826676,0.3214090999575224,0.5589163684408093,3,Cl3
synthetic_monotone_additive_97,synthetic_monotone_additive,0.5074776172857733,0.7940710959052799,0.9569375315366326,0.9930397333286969,0.20005571187966686,0.8876514576962858,0.7370957505186324,4,Cl4
synthetic_monotone_additive_98,synthetic_monotone_additive,0.6788415027055104,0.6590382203656817,0.37433265163064255,0.09906602192429148,0.4586742542074076,0.3125700479692689,0.510418578284054,3,Cl3
synthetic_monotone_additive_99,synthetic_monotone_additive,0.6044096824913526,0.854604037118497,0.13839963011413536,0.8610427336224885,0.06433001758159484,0.01014406483405672,0.489872899710552,2,Cl2
synthetic_monotone_additive_100,synthetic_monotone_additive,0.19842509676417142,0.3098001617270222,0.6744451575120436,0.9549074151109607,0.07959124794943584,0.48312376942156265,0.4697975265450935,2,Cl2
synthetic_monotone_additive_101,synthetic_monotone_additive,0.29808810299117716,0.3375603885824038,0.8240347616485416,0.6333873265769849,0.5940118734110895,0.9433518639504315,0.5730227111794839,3,Cl3
synthetic_monotone_additive_102,synthetic_monotone_additive,0.4870929004243084,0.843955817494027,0.9745935404259676,0.6715630383082039,0.32858107567583217,0.7150026635868384,0.6568388599777492,4,Cl4
synthetic_monotone_additive_103,synthetic_monotone_additive,0.6326332958856684,0.11151697692226326,0.1718339431600272,0.15027780193279283,0.5342443590587451,0.6279360160345107,0.32122270652284024,1,Cl1
synthetic_monotone_additive_104,synthetic_monotone_additive,0.5712609638739492,0.39063656494818333,0.05809843515925994,0.4640477710431493,0.09782257254221094,0.6521176062899282,0.3453077432904482,1,Cl1
synthetic_monotone_additive_105,synthetic_monotone_additive,0.24215521618993707,0.07787292903520693,0.36964792606036023,0.8000299428792187,0.834962499353978,0.7638450201866357,0.45159671374791477,2,Cl2
synthetic_monotone_additive_106,synthetic_monotone_additive,0.22876511237551345,0.4655633402807149,0.07891638614370555,0.35011407269265393,0.5931915354979821,0.7873195592507838,0.39603929246823666,1,Cl1
synthetic_monotone_additive_107,synthetic_monotone_additive,0.33966444634726367,0.5034155964882009,0.7581990825526661,0.6174939912447078,0.7217112709058521,0.989504428233913,0.5812936658091146,3,Cl3
synthetic_monotone_additive_108,synthetic_monotone_additive,0.7160884663710654,0.9117525546952903,0.2011666660945134,0.901726385949306,0.5360967840373722,0.9904781319841515,0.6853637925930137,4,Cl4
synthetic_monotone_additive_109,synthetic_monotone_additive,0.024433748655945275,0.2318522599988153,0.7553722915374249,0.8984998389808929,0.18346862815830312,0.7629506861235976,0.40575471088756204,1,Cl1
synthetic_monotone_additive_110,synthetic_monotone_additive,0.42208978806968456,0.49215198452923503,0.6208764192862134,0.30640185999695835,0.3721789127648383,0.9378062774906768,0.5024375785168979,3,Cl3
synthetic_monotone_additive_111,synthetic_monotone_additive,0.027180509549029508,0.7058011233467191,0.7333658275972471,0.8380416148729474,0.32447227650735055,0.27932645468875383,0.46561462050309543,2,Cl2
synthetic_monotone_additive_112,synthetic_monotone_additive,0.08683635653081934,0.11923218645627376,0.389033819260197,0.2559367833806988,0.24930256964986963,0.34735241902346936,0.23674042605818568,1,Cl1
synthetic_monotone_additive_113,synthetic_monotone_additive,0.9484826330180611,0.9214010393863732,0.5345697197817667,0.9482241679684009,0.5716514270586766,0.5010087682440433,0.8201253162182002,4,Cl4
synthetic_monotone_additive_114,synthetic_monotone_additive,0.43098238457496985,0.44014580063540454,0.2501336535081051,0.8174615850833791,0.7135064191812265,0.4619786457894409,0.48479700554967176,2,Cl2
synthetic_monotone_additive_115,synthetic_monotone_additive,0.3275026938703526,0.07521109733054165,0.3721764668300337,0.06474530041606963,0.4271143949022139,0.0021412432819455374,0.23101881110539124,1,Cl1
synthetic_monotone_additive_116,synthetic_monotone_additive,0.18307187301231698,0.12647947246130498,0.9145538369181576,0.2310234282102286,0.9661549958321797,0.8510422464017237,0.47657621920829335,2,Cl2
synthetic_monotone_additive_117,synthetic_monotone_additive,0.19614441308164443,0.42016921274721153,0.17612009838626652,0.4647666479607748,0.5425432581037867,0.31804589866205635,0.3652354507011847,1,Cl1
synthetic_monotone_additive_118,synthetic_monotone_additive,0.15088092393311447,0.31097438796103205,0.7745496327463643,0.4392702329338537,0.4494217997364929,0.012223704168498939,0.3690033911487381,1,Cl1
synthetic_monotone_additive_119,synthetic_monotone_additive,0.12285496231394455,0.40895579138314586,0.2990822326064282,0.34244549133971536,0.9911937302437333,0.30656639836639554,0.3406417430145488,1,Cl1
synthetic_monotone_additive_120,synthetic_monotone_additive,0.08676610017602981,0.26568321617492086,0.5454221701990345,0.057367659256373216,0.31972831962364734,0.9192802786348664,0.2869596966484319,1,Cl1
synthetic_monotone_additive_121,synthetic_monotone_additive,0.7747159413962802,0.9575154924359667,0.3131738370916757,0.2073606768238394,0.7259927980558356,0.27329287734586327,0.5885652628050052,4,Cl4
synthetic_monotone_additive_122,synthetic_monotone_additive,0.660357081690526,0.37910350447906405,0.6867954635942705,0.33855853389293045,0.07508054701004307,0.46186957359421377,0.44339955533809017,2,Cl2
synthetic_monotone_additive_123,synthetic_monotone_additive,0.38514964498141624,0.0889433649160758,0.7138723921625947,0.9318237973011216,0.9337313119654436,0.06435622508584171,0.49826839667047707,2,Cl2
synthetic_monotone_additive_124,synthetic_monotone_additive,0.2947633403185955,0.9388323500560063,0.2795810488649647,0.6902416694200549,0.5827954130070715,0.9740689711146789,0.5996140620418587,4,Cl4
synthetic_monotone_additive_125,synthetic_monotone_additive,0.9662594359367332,0.44493834207718674,0.7048139439142338,0.8640411803176897,0.7522375703760317,0.43321310276997593,0.704677834963506,4,Cl4
synthetic_monotone_additive_126,synthetic_monotone_additive,0.21143717410634644,0.4645356922332835,0.4044151766296368,0.4303120814293526,0.4980990838082566,0.8688899263264089,0.4084010280854872,1,Cl1
synthetic_monotone_additive_127,synthetic_monotone_additive,0.4551223212629836,0.27139727875430564,0.092389656554687,0.8287020396493279,0.10255575889376112,0.9048575456878621,0.38862423181638717,1,Cl1
synthetic_monotone_additive_128,synthetic_monotone_additive,0.618424495084402,0.8934206132707673,0.3401868903394618,0.9451461288061394,0.17995029511075555,0.9269175429626888,0.6707318714729685,4,Cl4
synthetic_monotone_additive_129,synthetic_monotone_additive,0.02460183360060786,0.28606671235353887,0.6364904784815872,0.877722387176055,0.8750754543862436,0.5597234296270113,0.4812898322851786,2,Cl2
synthetic_monotone_additive_130,synthetic_monotone_additive,0.16420339137961104,0.5410854018731938,0.8973582308006169,0.005928935835201932,0.030412614859975262,0.05561294003546069,0.33421232611569546,1,Cl1
synthetic_monotone_additive_131,synthetic_monotone_additive,0.06726425413226922,0.956167956540671,0.7831724325328273,0.8503774339920429,0.8322311785210668,0.6504225195129426,0.6329193468760601,4,Cl4
synthetic_monotone_additive_132,synthetic_monotone_additive,0.8126004497883459,0.5683030314681172,0.7572554935202247,0.6996694198952456,0.6779387601658466,0.2093856353841289,0.6570076038014484,4,Cl4
synthetic_monotone_additive_133,synthetic_monotone_additive,0.8960597482115905,0.47832570543081254,0.37231855069319897,0.8850385900101965,0.5963104980133404,0.9707999765538678,0.7080632126799968,4,Cl4
synthetic_monotone_additive_134,synthetic_monotone_additive,0.20028856555389274,0.26714239062123113,0.9150264422622008,0.7516728349126417,0.7496247907741738,0.07328856535152706,0.4962430235860033,2,Cl2
synthetic_monotone_additive_135,synthetic_monotone_additive,0.2670024313419649,0.3531473426701902,0.7228996839281603,0.30554861228548214,0.4314852158684659,0.31315322044831917,0.3983476659900484,1,Cl1
synthetic_monotone_additive_136,synthetic_monotone_additive,0.3747393469803574,0.5369885597871915,0.9630910946609569,0.47693727194341995,0.7431655753566294,0.07759391355367673,0.5562774204578838,3,Cl3
synthetic_monotone_additive_137,synthetic_monotone_additive,0.5687497724932989,0.7127918348276432,0.03243145549908588,0.27552322725874023,0.9392933368061843,0.24088237543610203,0.48690602796856036,2,Cl2
synthetic_monotone_additive_138,synthetic_monotone_additive,0.2339272193846702,0.8265653935407166,0.23852885100868648,0.7266699912987954,0.7162202385910622,0.019100928424158226,0.47698924221841565,2,Cl2
synthetic_monotone_additive_139,synthetic_monotone_additive,0.9339056712107113,0.0963322174377953,0.39885284337847404,0.9542862567527822,0.4377044418489795,0.6996785888293753,0.5933694967358031,4,Cl4
synthetic_monotone_additive_140,synthetic_monotone_additive,0.7117819796854205,0.9788974042105522,0.8012379203817871,0.7538139502870699,0.9017951142090713,0.40622980665119635,0.7570861801280736,4,Cl4
synthetic_monotone_additive_141,synthetic_monotone_additive,0.5569409821643211,0.3736650452732666,0.15555520968673842,0.38433780135032314,0.4851060586071815,0.35083683166968116,0.41023227911164106,1,Cl1
synthetic_monotone_additive_142,synthetic_monotone_additive,0.7956583232364206,0.4917950400186132,0.16625499344778927,0.11805731461115643,0.8914469705577402,0.059033845257977724,0.4033639855763029,1,Cl1
synthetic_monotone_additive_143,synthetic_monotone_additive,0.27862529725473184,0.9119487026949852,0.10299605833601344,0.26762000678171094,0.9227248452970807,0.6861601742305303,0.4859651669229566,2,Cl2
synthetic_monotone_additive_144,synthetic_monotone_additive,0.2428137523761772,0.20762738897214328,0.9862043648126592,0.1860228405840093,0.7417944002381106,0.1990241933817365,0.42126243144001135,2,Cl2
synthetic_monotone_additive_145,synthetic_monotone_additive,0.765283560506154,0.8100536172013446,0.5200277811873671,0.11744711158765442,0.03099783257110289,0.12739759870002454,0.4669576370450997,2,Cl2
