alternative_id,dataset_id,wine_type,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,original_quality,class_index,class_label
wine_quality_white_30,wine_quality_white,white,0.326923076923077,0.23529411764705882,0.21686746987951808,0.021472392638036807,0.0712166172106825,0.12195121951219512,0.24361948955916474,0.06728359359938298,0.34545454545454546,0.569767441860465,0.6935483870967744,7,5,Cl5
wine_quality_white_31,wine_quality_white,white,0.451923076923077,0.15686274509803919,0.23493975903614459,0.15030674846625766,0.10385756676557864,0.0627177700348432,0.308584686774942,0.1983805668016178,0.4363636363636365,0.3604651162790698,0.32258064516129037,6,4,Cl4
wine_quality_white_32,wine_quality_white,white,0.4326923076923078,0.05882352941176472,0.20481927710843376,0.0076687116564417195,0.09792284866468844,0.017421602787456445,0.08816705336426914,0.12126470021206691,0.681818181818182,0.20930232558139536,0.35483870967741926,6,4,Cl4
wine_quality_white_33,wine_quality_white,white,0.34615384615384626,0.16666666666666666,0.21686746987951808,0.022239263803680978,0.12166172106824928,0.10104529616724739,0.2111368909512761,0.09427414690572494,0.4272727272727272,0.25581395348837205,0.4516129032258066,6,4,Cl4
wine_quality_white_34,wine_quality_white,white,0.23076923076923084,0.039215686274509796,0.20481927710843376,0.013803680981595092,0.10682492581602374,0.14285714285714285,0.2505800464037123,0.13090418353576183,0.6363636363636364,0.3372093023255814,0.16129032258064518,6,4,Cl4
wine_quality_white_35,wine_quality_white,white,0.19230769230769235,0.18627450980392157,0.12048192771084339,0.22009202453987728,0.10385756676557864,0.06968641114982578,0.39443155452436196,0.17524580682475296,0.590909090909091,0.17441860465116277,0.35483870967741926,5,3,Cl3
wine_quality_white_36,wine_quality_white,white,0.33653846153846156,0.19607843137254902,0.25903614457831325,0.01687116564417178,0.2106824925816024,0.06620209059233449,0.26450116009280744,0.06535569693464442,0.4272727272727272,0.23255813953488366,0.774193548387097,5,3,Cl3
wine_quality_white_37,wine_quality_white,white,0.2596153846153847,0.30392156862745096,0.13855421686746988,0.0736196319018405,0.12462908011869436,0.08013937282229965,0.3248259860788863,0.12126470021206691,0.4727272727272729,0.15116279069767438,0.32258064516129037,5,3,Cl3
wine_quality_white_38,wine_quality_white,white,0.30769230769230776,0.24509803921568626,0.1927710843373494,0.00920245398773006,0.13056379821958458,0.1254355400696864,0.29930394431554525,0.06728359359938298,0.3727272727272726,0.06976744186046514,0.5161290322580645,6,4,Cl4
wine_quality_white_39,wine_quality_white,white,0.33653846153846156,0.15686274509803919,0.23493975903614459,0.26610429447852757,0.142433234421365,0.14982578397212543,0.3248259860788863,0.24657798342008821,0.4454545454545454,0.16279069767441856,0.09677419354838705,5,3,Cl3
wine_quality_white_40,wine_quality_white,white,0.33653846153846156,0.15686274509803919,0.23493975903614459,0.26610429447852757,0.142433234421365,0.14982578397212543,0.3248259860788863,0.24657798342008821,0.4454545454545454,0.16279069767441856,0.09677419354838705,5,3,Cl3
wine_quality_white_41,wine_quality_white,white,0.2788461538461539,0.1470588235294118,0.23493975903614459,0.029141104294478526,0.4836795252225519,0.21254355400696864,0.345707656612529,0.12704839020628472,0.3545454545454544,0.16279069767441856,0.2258064516129033,6,4,Cl4
wine_quality_white_42,wine_quality_white,white,0.2788461538461539,0.15686274509803919,0.23493975903614459,0.0352760736196319,0.486646884272997,0.21254355400696864,0.3433874709976798,0.12704839020628472,0.34545454545454546,0.13953488372093023,0.2258064516129033,6,4,Cl4
wine_quality_white_43,wine_quality_white,white,0.30769230769230776,0.22549019607843135,0.1566265060240964,0.10429447852760737,0.17804154302670627,0.09059233449477352,0.3503480278422274,0.15982263350684237,0.3727272727272726,0.27906976744186046,0.2903225806451614,6,4,Cl4
wine_quality_white_44,wine_quality_white,white,0.2692307692307693,0.15686274509803919,0.16265060240963858,0.012269938650306747,0.142433234421365,0.10801393728222997,0.33178654292343385,0.12126470021206691,0.4545454545454547,0.39534883720930236,0.24193548387096778,6,4,Cl4
wine_quality_white_45,wine_quality_white,white,0.2788461538461539,0.1470588235294118,0.1566265060240964,0.012269938650306747,0.1513353115727003,0.10801393728222997,0.33642691415313225,0.12126470021206691,0.4727272727272729,0.39534883720930236,0.24193548387096778,6,4,Cl4
wine_quality_white_46,wine_quality_white,white,0.34615384615384626,0.0980392156862745,0.18674698795180725,0.012269938650306747,0.1454005934718101,0.1254355400696864,0.3665893271461717,0.11548101021785123,0.4000000000000001,0.3604651162790698,0.32258064516129037,7,5,Cl5
wine_quality_white_47,wine_quality_white,white,0.23076923076923084,0.3627450980392157,0.1566265060240964,0.05828220858895706,0.16023738872403562,0.21254355400696864,0.45707656612529,0.13283208020050039,0.5,0.3488372093023256,0.2903225806451614,4,2,Cl2
wine_quality_white_48,wine_quality_white,white,0.23076923076923084,0.37254901960784315,0.15060240963855423,0.05828220858895706,0.16913946587537093,0.20905923344947736,0.4593967517401392,0.13090418353576183,0.4818181818181818,0.3488372093023256,0.2903225806451614,5,3,Cl3
wine_quality_white_49,wine_quality_white,white,0.30769230769230776,0.22549019607843135,0.1566265060240964,0.10429447852760737,0.17804154302670627,0.09059233449477352,0.3503480278422274,0.15982263350684237,0.3727272727272726,0.27906976744186046,0.2903225806451614,6,4,Cl4
wine_quality_white_50,wine_quality_white,white,0.2980769230769232,0.10784313725490197,0.2108433734939759,0.06748466257668712,0.17210682492581605,0.10452961672473868,0.3271461716937355,0.15211104684788812,0.5818181818181817,0.3023255813953488,0.2903225806451614,5,3,Cl3
wine_quality_white_51,wine_quality_white,white,0.326923076923077,0.10784313725490197,0.18674698795180725,0.015337423312883436,0.15727002967359052,0.10104529616724739,0.3805104408352668,0.08849045691150927,0.5727272727272729,0.25581395348837205,0.596774193548387,6,4,Cl4
wine_quality_white_52,wine_quality_white,white,0.2692307692307693,0.16666666666666666,0.1746987951807229,0.0076687116564417195,0.17507418397626115,0.1289198606271777,0.2668213457076566,0.08270676691729145,0.5636363636363635,0.4186046511627906,0.48387096774193555,7,5,Cl5
wine_quality_white_53,wine_quality_white,white,0.23076923076923084,0.0784313725490196,0.1987951807228916,0.0076687116564417195,0.142433234421365,0.06620209059233449,0.16937354988399073,0.07499518025833721,0.5454545454545453,0.27906976744186046,0.46774193548387105,7,5,Cl5
wine_quality_white_54,wine_quality_white,white,0.2500000000000001,0.0980392156862745,0.2108433734939759,0.006134969325153374,0.10682492581602374,0.1289198606271777,0.2296983758700696,0.07692307692307578,0.5363636363636364,0.15116279069767438,0.46774193548387105,6,4,Cl4
wine_quality_white_55,wine_quality_white,white,0.2884615384615385,0.11764705882352942,0.35542168674698793,0.004601226993865031,0.4094955489614243,0.1254355400696864,0.2853828306264501,0.11355311355311266,0.29999999999999977,0.18604651162790695,0.17741935483870963,6,4,Cl4
wine_quality_white_56,wine_quality_white,white,0.2980769230769232,0.16666666666666666,0.2108433734939759,0.010736196319018405,0.08902077151335312,0.09407665505226481,0.4222737819025522,0.0711393869288601,0.3727272727272726,0.3488372093023256,0.48387096774193555,6,4,Cl4
wine_quality_white_57,wine_quality_white,white,0.326923076923077,0.12745098039215685,0.20481927710843376,0.17331288343558282,0.10089020771513353,0.12195121951219512,0.4733178654292343,0.17524580682475296,0.33636363636363614,0.3255813953488372,0.25806451612903225,6,4,Cl4
wine_quality_white_58,wine_quality_white,white,0.2115384615384616,0.10784313725490197,0.1566265060240964,0.18098159509202455,0.11572700296735906,0.1672473867595819,0.32018561484918795,0.1945247734721407,0.5272727272727271,0.16279069767441856,0.1451612903225807,6,4,Cl4
wine_quality_white_59,wine_quality_white,white,0.2692307692307693,0.29411764705882354,0.09036144578313253,0.061349693251533735,0.10385756676557864,0.08013937282229965,0.16009280742459397,0.11548101021785123,0.3545454545454544,0.18604651162790695,0.35483870967741926,6,4,Cl4
wine_quality_white_60,wine_quality_white,white,0.34615384615384626,0.11764705882352942,0.21686746987951808,0.00920245398773006,0.08605341246290801,0.14634146341463414,0.23665893271461716,0.10584152689415843,0.5818181818181817,0.13953488372093023,0.3064516129032259,6,4,Cl4
wine_quality_white_61,wine_quality_white,white,0.2884615384615385,0.13725490196078433,0.14457831325301204,0.06595092024539878,0.24629080118694366,0.0975609756097561,0.26450116009280744,0.15403894351262667,0.2818181818181816,0.27906976744186046,0.09677419354838705,6,4,Cl4
wine_quality_white_62,wine_quality_white,white,0.2115384615384616,0.10784313725490197,0.1566265060240964,0.18098159509202455,0.11572700296735906,0.1672473867595819,0.32018561484918795,0.1945247734721407,0.5272727272727271,0.16279069767441856,0.1451612903225807,6,4,Cl4
wine_quality_white_63,wine_quality_white,white,0.30769230769230776,0.38235294117647056,0.042168674698795185,0.0076687116564417195,0.07715133531157271,0.05226480836236934,0.3294663573085847,0.07499518025833721,0.27272727272727265,0.13953488372093023,0.40322580645161293,5,3,Cl3
wine_quality_white_64,wine_quality_white,white,0.2692307692307693,0.29411764705882354,0.09036144578313253,0.061349693251533735,0.10385756676557864,0.08013937282229965,0.16009280742459397,0.11548101021785123,0.3545454545454544,0.18604651162790695,0.35483870967741926,6,4,Cl4
wine_quality_white_65,wine_quality_white,white,0.326923076923077,0.15686274509803919,0.16265060240963858,0.012269938650306747,0.08605341246290801,0.10104529616724739,0.26218097447795824,0.10776942355889699,0.39090909090909076,0.27906976744186046,0.37096774193548404,6,4,Cl4
wine_quality_white_66,wine_quality_white,white,0.23076923076923084,0.2647058823529411,0.018072289156626505,0.00920245398773006,0.16320474777448074,0.09407665505226481,0.25754060324825984,0.12126470021206691,0.4545454545454547,0.372093023255814,0.17741935483870963,5,3,Cl3
wine_quality_white_67,wine_quality_white,white,0.2500000000000001,0.1764705882352941,0.14457831325301204,0.08895705521472394,0.09198813056379823,0.08710801393728224,0.2668213457076566,0.06149990360516516,0.4545454545454547,0.313953488372093,0.7419354838709677,7,5,Cl5
wine_quality_white_68,wine_quality_white,white,0.2788461538461539,0.16666666666666666,0.0783132530120482,0.00920245398773006,0.09495548961424334,0.27526132404181186,0.382830626450116,0.09427414690572494,0.3818181818181819,0.23255813953488366,0.2903225806451614,5,3,Cl3
wine_quality_white_69,wine_quality_white,white,0.2788461538461539,0.1470588235294118,0.18674698795180725,0.023006134969325152,0.10979228486646884,0.0975609756097561,0.20185614849187936,0.10584152689415843,0.5545454545454546,0.4883720930232558,0.4354838709677419,8,6,Cl6
wine_quality_white_70,wine_quality_white,white,0.34615384615384626,0.15686274509803919,0.1746987951807229,0.14570552147239263,0.12166172106824928,0.06620209059233449,0.22273781902552203,0.17524580682475296,0.3727272727272726,0.15116279069767438,0.24193548387096778,5,3,Cl3
wine_quality_white_71,wine_quality_white,white,0.23076923076923084,0.18627450980392157,0.25903614457831325,0.11042944785276074,0.1394658753709199,0.1602787456445993,0.5452436194895591,0.1636784268363216,0.34545454545454546,0.3372093023255814,0.16129032258064518,6,4,Cl4
wine_quality_white_72,wine_quality_white,white,0.2884615384615385,0.2156862745098039,0.13855421686746988,0.061349693251533735,0.1543026706231454,0.16898954703832753,0.5324825986078886,0.16753422016579872,0.5454545454545453,0.441860465116279,0.24193548387096778,5,3,Cl3
wine_quality_white_73,wine_quality_white,white,0.2115384615384616,0.18627450980392157,0.16867469879518074,0.06441717791411043,0.16023738872403562,0.10104529616724739,0.44547563805104406,0.17910160015423007,0.8818181818181818,0.569767441860465,0.32258064516129037,5,3,Cl3
wine_quality_white_74,wine_quality_white,white,0.46153846153846156,0.1470588235294118,0.27710843373493976,0.006134969325153374,0.13353115727002968,0.024390243902439025,0.14617169373549885,0.13475997686523897,0.20909090909090913,0.313953488372093,0.17741935483870963,6,4,Cl4
wine_quality_white_75,wine_quality_white,white,0.2788461538461539,0.1470588235294118,0.18674698795180725,0.023006134969325152,0.10979228486646884,0.0975609756097561,0.20185614849187936,0.10584152689415843,0.5545454545454546,0.4883720930232558,0.4354838709677419,8,6,Cl6
wine_quality_white_76,wine_quality_white,white,0.34615384615384626,0.15686274509803919,0.1746987951807229,0.14570552147239263,0.12166172106824928,0.06620209059233449,0.22273781902552203,0.17524580682475296,0.3727272727272726,0.15116279069767438,0.24193548387096778,5,3,Cl3
wine_quality_white_77,wine_quality_white,white,0.31730769230769235,0.0980392156862745,0.21686746987951808,0.012269938650306747,0.10089020771513353,0.10104529616724739,0.18097447795823665,0.051860420281472364,0.4909090909090907,0.17441860465116277,0.7580645161290323,7,5,Cl5
wine_quality_white_78,wine_quality_white,white,0.30769230769230776,0.23529411764705882,0.20481927710843376,0.010736196319018405,0.09792284866468844,0.0627177700348432,0.13921113689095127,0.07885097358781433,0.5363636363636364,0.5,0.6451612903225807,7,5,Cl5
wine_quality_white_79,wine_quality_white,white,0.34615384615384626,0.0980392156862745,0.18072289156626506,0.1257668711656442,0.16320474777448074,0.08362369337979095,0.21809744779582366,0.1733179101600144,0.19999999999999984,0.39534883720930236,0.20967741935483886,5,3,Cl3
wine_quality_white_80,wine_quality_white,white,0.2788461538461539,0.45098039215686275,0.16867469879518074,0.0736196319018405,0.1513353115727003,0.06620209059233449,0.22273781902552203,0.15018315018314957,0.5,0.17441860465116277,0.16129032258064518,5,3,Cl3
wine_quality_white_81,wine_quality_white,white,0.2884615384615385,0.13725490196078433,0.18674698795180725,0.012269938650306747,0.13056379821958458,0.11149825783972125,0.24361948955916474,0.11162521688837411,0.6090909090909092,0.6395348837209303,0.41935483870967744,6,4,Cl4
wine_quality_white_82,wine_quality_white,white,0.31730769230769235,0.11764705882352942,0.20481927710843376,0.2361963190184049,0.12166172106824928,0.17073170731707318,0.3642691415313225,0.21958743011374623,0.4454545454545454,0.441860465116279,0.1935483870967741,6,4,Cl4
wine_quality_white_83,wine_quality_white,white,0.31730769230769235,0.2549019607843137,0.12048192771084339,0.0843558282208589,0.16023738872403562,0.156794425087108,0.35962877030162416,0.14439946018893388,0.409090909090909,0.23255813953488366,0.32258064516129037,5,3,Cl3
wine_quality_white_84,wine_quality_white,white,0.33653846153846156,0.13725490196078433,0.18072289156626506,0.1165644171779141,0.11275964391691395,0.13937282229965156,0.4593967517401392,0.18295739348370935,0.5545454545454546,0.27906976744186046,0.24193548387096778,6,4,Cl4
wine_quality_white_85,wine_quality_white,white,0.31730769230769235,0.34313725490196073,0.3674698795180723,0.17177914110429449,0.10682492581602374,0.18118466898954705,0.33874709976798145,0.1983805668016178,0.3545454545454544,0.26744186046511625,0.11290322580645151,5,3,Cl3
wine_quality_white_86,wine_quality_white,white,0.31730769230769235,0.3529411764705882,0.3734939759036145,0.17177914110429449,0.10385756676557864,0.17421602787456447,0.33178654292343385,0.2003084634663585,0.36363636363636365,0.27906976744186046,0.11290322580645151,6,4,Cl4
wine_quality_white_87,wine_quality_white,white,0.326923076923077,0.30392156862745096,0.3795180722891566,0.15950920245398773,0.10385756676557864,0.18466898954703834,0.34106728538283065,0.1983805668016178,0.33636363636363614,0.25581395348837205,0.11290322580645151,6,4,Cl4
wine_quality_white_88,wine_quality_white,white,0.2884615384615385,0.16666666666666666,0.18674698795180725,0.19478527607361965,0.12166172106824928,0.23344947735191637,0.44779582366589327,0.1945247734721407,0.4545454545454547,0.3023255813953488,0.2741935483870967,6,4,Cl4
wine_quality_white_89,wine_quality_white,white,0.31730769230769235,0.34313725490196073,0.3674698795180723,0.17177914110429449,0.10682492581602374,0.18118466898954705,0.33874709976798145,0.1983805668016178,0.3545454545454544,0.26744186046511625,0.11290322580645151,5,3,Cl3
wine_quality_white_90,wine_quality_white,white,0.31730769230769235,0.3529411764705882,0.3734939759036145,0.17177914110429449,0.10385756676557864,0.17421602787456447,0.33178654292343385,0.2003084634663585,0.36363636363636365,0.27906976744186046,0.11290322580645151,6,4,Cl4
wine_quality_white_91,wine_quality_white,white,0.326923076923077,0.30392156862745096,0.3795180722891566,0.15950920245398773,0.10385756676557864,0.18466898954703834,0.34106728538283065,0.1983805668016178,0.33636363636363614,0.25581395348837205,0.11290322580645151,6,4,Cl4
wine_quality_white_92,wine_quality_white,white,0.22115384615384617,0.18627450980392157,0.25903614457831325,0.1058282208588957,0.11869436201780417,0.21951219512195122,0.54292343387471,0.16560632350106017,0.36363636363636365,0.2906976744186046,0.16129032258064518,5,3,Cl3
wine_quality_white_93,wine_quality_white,white,0.2980769230769232,0.15686274509803919,0.1987951807228916,0.01687116564417178,0.07715133531157271,0.156794425087108,0.29466357308584684,0.055716213610949486,0.4909090909090907,0.20930232558139536,0.7419354838709677,7,5,Cl5
wine_quality_white_94,wine_quality_white,white,0.2980769230769232,0.12745098039215685,0.1987951807228916,0.018404907975460124,0.0741839762611276,0.1602787456445993,0.29466357308584684,0.053788316946210925,0.4818181818181818,0.22093023255813948,0.7419354838709677,7,5,Cl5
wine_quality_white_95,wine_quality_white,white,0.35576923076923084,0.08823529411764706,0.1927710843373494,0.01687116564417178,0.09198813056379823,0.17073170731707318,0.3225058004640371,0.0865625602467707,0.4454545454545454,0.25581395348837205,0.5645161290322581,7,5,Cl5
wine_quality_white_96,wine_quality_white,white,0.31730769230769235,0.1764705882352941,0.1746987951807229,0.18098159509202455,0.10385756676557864,0.20905923344947736,0.5359628770301624,0.188741083477925,0.29090909090909084,0.23255813953488366,0.1935483870967741,6,4,Cl4
wine_quality_white_97,wine_quality_white,white,0.2115384615384616,0.2549019607843137,0.3975903614457832,0.23466257668711657,0.10979228486646884,0.08362369337979095,0.35962877030162416,0.20802005012531274,0.3818181818181819,0.3255813953488372,0.12903225806451626,6,4,Cl4
wine_quality_white_98,wine_quality_white,white,0.46153846153846156,0.18137254901960784,0.21686746987951808,0.00920245398773006,0.0741839762611276,0.04529616724738676,0.16473317865429235,0.08077887025255288,0.20909090909090913,0.16279069767441856,0.5483870967741936,7,5,Cl5
wine_quality_white_99,wine_quality_white,white,0.5769230769230771,0.2745098039215686,0.27710843373493976,0.15184049079754602,0.08605341246290801,0.006968641114982578,0.1716937354988399,0.1636784268363216,0.15454545454545454,0.09302325581395346,0.3387096774193548,4,2,Cl2
wine_quality_white_100,wine_quality_white,white,0.2115384615384616,0.2549019607843137,0.3975903614457832,0.23466257668711657,0.10979228486646884,0.08362369337979095,0.35962877030162416,0.20802005012531274,0.3818181818181819,0.3255813953488372,0.12903225806451626,6,4,Cl4
wine_quality_white_101,wine_quality_white,white,0.34615384615384626,0.16666666666666666,0.22289156626506024,0.19785276073619631,0.1513353115727003,0.17421602787456447,0.4245939675174014,0.2003084634663585,0.25454545454545446,0.25581395348837205,0.17741935483870963,5,3,Cl3
wine_quality_white_102,wine_quality_white,white,0.31730769230769235,0.039215686274509796,0.1927710843373494,0.1380368098159509,0.13353115727002968,0.21602787456445993,0.35498839907192575,0.17524580682475296,0.6181818181818182,0.22093023255813948,0.2258064516129033,5,3,Cl3
wine_quality_white_103,wine_quality_white,white,0.2115384615384616,0.12745098039215685,0.14457831325301204,0.1763803680981595,0.12166172106824928,0.18466898954703834,0.35962877030162416,0.1906689801426636,0.5636363636363635,0.19767441860465115,0.2258064516129033,5,3,Cl3
wine_quality_white_104,wine_quality_white,white,0.35576923076923084,0.2205882352941176,0.24096385542168677,0.2806748466257668,0.1483679525222552,0.14634146341463414,0.37354988399071926,0.24850588008482677,0.24545454545454554,0.27906976744186046,0.16129032258064518,5,3,Cl3
wine_quality_white_105,wine_quality_white,white,0.34615384615384626,0.16666666666666666,0.22289156626506024,0.19785276073619631,0.1513353115727003,0.17421602787456447,0.4245939675174014,0.2003084634663585,0.25454545454545446,0.25581395348837205,0.17741935483870963,5,3,Cl3
wine_quality_white_106,wine_quality_white,white,0.33653846153846156,0.049019607843137254,0.1927710843373494,0.2116564417177914,0.12462908011869436,0.11149825783972125,0.23201856148491878,0.1983805668016178,0.4363636363636365,0.15116279069767438,0.1935483870967741,6,4,Cl4
wine_quality_white_107,wine_quality_white,white,0.31730769230769235,0.039215686274509796,0.1927710843373494,0.1380368098159509,0.13353115727002968,0.21602787456445993,0.35498839907192575,0.17524580682475296,0.6181818181818182,0.22093023255813948,0.2258064516129033,5,3,Cl3
wine_quality_white_108,wine_quality_white,white,0.31730769230769235,0.1470588235294118,0.2108433734939759,0.24386503067484663,0.09198813056379823,0.20209059233449478,0.37587006960556846,0.22922691343743903,0.4000000000000001,0.4302325581395348,0.17741935483870963,6,4,Cl4
