alternative_id,dataset_id,source_dataset,g1,g2,g3,g4,g5,g6,source_y,class_index,class_label
toc_uco_oc04_levxsensors_31,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.6664464993394978,0.1867749419953596,0.22270114942528735,0.46714285714285714,0.5001725923368996,0.4175781571248987,3,4,Cl4
toc_uco_oc04_levxsensors_32,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.23645970937912816,0.18445475638051043,0.1925287356321839,0.3185714285714286,0.6389368312046937,0.4168967421314191,3,4,Cl4
toc_uco_oc04_levxsensors_33,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.7326854123419514,0.21345707656612528,0.20474137931034483,0.315,0.6534345875043139,0.47103398850993333,3,4,Cl4
toc_uco_oc04_levxsensors_34,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.6966408756369122,0.2610208816705336,0.23850574712643677,0.36,0.5554021401449775,0.5251712348884476,0,1,Cl1
toc_uco_oc04_levxsensors_35,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.663804491413474,0.6044083526682134,0.29454022988505746,0.4985714285714286,0.4166379012771834,0.5071115619067262,2,3,Cl3
toc_uco_oc04_levxsensors_36,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.6988110964332892,0.4872389791183294,0.29022988505747127,0.4778571428571428,0.5730065585088021,0.401517475509745,3,4,Cl4
toc_uco_oc04_levxsensors_37,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.6325807613786477,0.23781902552204176,0.33620689655172414,0.5442857142857143,0.6775975146703485,0.3858109904493118,0,1,Cl1
toc_uco_oc04_levxsensors_38,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.6534165966134261,0.2900232018561485,0.3204022988505747,0.5378571428571428,0.5143251639627188,0.4231956970775304,2,3,Cl3
toc_uco_oc04_levxsensors_39,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.7767503302509905,0.21229698375870065,0.3218390804597701,0.5535714285714285,0.362443907490507,0.329797436717138,2,3,Cl3
toc_uco_oc04_levxsensors_40,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.723910171730515,0.17749419953596285,0.28448275862068967,0.47357142857142853,0.4190541939937855,0.4255863291580691,1,2,Cl2
toc_uco_oc04_levxsensors_41,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.7536327608982825,0.2262180974477958,0.13721264367816094,0.35500000000000004,0.4352778736624095,0.7517747589165046,3,4,Cl4
toc_uco_oc04_levxsensors_42,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.46565389696169085,0.4280742459396752,0.13074712643678163,0.15857142857142856,0.5229547808077315,0.8599351415993727,3,4,Cl4
toc_uco_oc04_levxsensors_43,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.37087186261558786,0.3538283062645011,0.1386494252873563,0.07642857142857143,0.5043148084225054,0.758016541027667,3,4,Cl4
toc_uco_oc04_levxsensors_44,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.2199471598414795,0.334106728538283,0.11709770114942528,0.10714285714285715,0.49223334483948916,0.6560979404559613,3,4,Cl4
toc_uco_oc04_levxsensors_45,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.4286657859973579,0.25406032482598606,0.08477011494252874,0.11071428571428572,0.4287193648601997,0.5541793398842554,3,4,Cl4
toc_uco_oc04_levxsensors_46,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.2324966974900925,0.5371229698375869,0.21120689655172414,0.08357142857142857,0.21090783569209437,0.45226073931254973,3,4,Cl4
toc_uco_oc04_levxsensors_47,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.34874504623513863,0.16125290023201852,0.25143678160919536,0.3214285714285714,0.10182947877114307,0.350342138740844,1,2,Cl2
toc_uco_oc04_levxsensors_48,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.42569352708058117,0.2482598607888631,0.20977011494252873,0.4142857142857143,0.18674490852606185,0.2484235381691382,1,2,Cl2
toc_uco_oc04_levxsensors_49,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.7866578599735797,0.19605568445475635,0.19181034482758622,0.4085714285714286,0.29133586468760814,0.33783878603596046,0,1,Cl1
toc_uco_oc04_levxsensors_50,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.7523117569352707,0.20533642691415308,0.17169540229885058,0.3457142857142857,0.394891266827753,0.8069455430029698,2,3,Cl3
toc_uco_oc04_levxsensors_51,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.6129458388375163,0.3793503480278422,0.1875,0.3635714285714286,0.4287193648601997,0.8257758144671452,2,3,Cl3
toc_uco_oc04_levxsensors_52,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.6241743725231174,0.6751740139211136,0.32614942528735635,0.5192857142857142,0.17604418363824625,0.39432357813362784,2,3,Cl3
toc_uco_oc04_levxsensors_53,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.663804491413474,0.8039443155452435,0.35488505747126436,0.5685714285714285,0.18950638591646507,0.569917172832689,3,4,Cl4
toc_uco_oc04_levxsensors_54,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.6902245706737118,0.8016241299303942,0.33620689655172414,0.5257142857142857,0.2799447704521922,0.756510215350635,0,1,Cl1
toc_uco_oc04_levxsensors_55,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.6730515191545574,0.8955916473317865,0.3397988505747126,0.5449999999999999,0.4011045909561617,0.9305758072254255,2,3,Cl3
toc_uco_oc04_levxsensors_56,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.7272126816380446,0.9698375870069605,0.35919540229885055,0.5614285714285714,0.3013462202278215,0.7668890478044011,3,4,Cl4
toc_uco_oc04_levxsensors_57,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.6396961690885071,0.45011600928074236,0.2772988505747126,0.46285714285714286,0.44977562996202974,0.4644748395506514,1,2,Cl2
toc_uco_oc04_levxsensors_58,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.6285777190664904,0.7412993039443154,0.3074712643678161,0.5585714285714286,0.11977908180876691,0.49366862494832725,2,3,Cl3
toc_uco_oc04_levxsensors_59,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.5907089387934831,0.33874709976798145,0.2011494252873563,0.45071428571428573,0.3669313082499139,0.7240566905945149,1,2,Cl2
toc_uco_oc04_levxsensors_60,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.6321003963011886,0.41879350348027833,0.2729885057471264,0.4785714285714286,0.5105281325509141,0.7099208540401251,3,4,Cl4
toc_uco_oc04_levxsensors_61,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.35402906208718626,0.2981438515081206,0.38649425287356326,0.3871428571428572,0.4304452882292015,0.6957850174857353,3,4,Cl4
toc_uco_oc04_levxsensors_62,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.29260237780713344,0.1693735498839907,0.32614942528735635,0.5635714285714285,0.39799792889195734,0.6816491809313454,2,3,Cl3
toc_uco_oc04_levxsensors_63,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.4313077939233817,0.12645011600928072,0.3477011494252874,0.535,0.5381429064549521,0.6675133443769555,3,4,Cl4
toc_uco_oc04_levxsensors_64,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.5135402906208718,0.48491879350348016,0.2719109195402299,0.39571428571428574,0.49654815326199453,0.6533775078225658,3,4,Cl4
toc_uco_oc04_levxsensors_65,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.5059445178335534,0.29698375870069604,0.3681752873563219,0.39357142857142857,0.42889195719709927,0.639241671268176,0,1,Cl1
toc_uco_oc04_levxsensors_66,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.4253632760898282,0.15197215777262177,0.2744252873563219,0.5442857142857143,0.4725578184328616,0.5416813078326055,3,4,Cl4
toc_uco_oc04_levxsensors_67,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.22985468956406868,0.23781902552204176,0.16235632183908044,0.18714285714285717,0.44977562996202974,0.5653832638923749,3,4,Cl4
toc_uco_oc04_levxsensors_68,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.4002642007926024,0.2610208816705336,0.20977011494252873,0.16428571428571428,0.5340006903693463,0.5509261583253854,3,4,Cl4
toc_uco_oc04_levxsensors_69,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.39035667107001315,0.2552204176334107,0.180316091954023,0.16785714285714287,0.5591991715567822,0.5364690527583956,3,4,Cl4
toc_uco_oc04_levxsensors_70,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.4973579920739762,0.2482598607888631,0.21120689655172414,0.15357142857142858,0.5412495685191564,0.522011947191406,3,4,Cl4
toc_uco_oc04_levxsensors_71,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.07463672391017173,0.3921113689095127,0.22054597701149425,0.22571428571428573,0.6482568173973068,0.5075548416244164,3,4,Cl4
toc_uco_oc04_levxsensors_72,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.26354029062087186,0.44431554524361944,0.21623563218390804,0.30642857142857144,0.759406282361061,0.4930977360574268,3,4,Cl4
toc_uco_oc04_levxsensors_73,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.5620871862615587,0.29350348027842227,0.2413793103448276,0.31428571428571433,0.7680358992060755,0.4786406304904372,3,4,Cl4
toc_uco_oc04_levxsensors_74,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.8084544253632759,0.2250580046403712,0.2823275862068966,0.3271428571428572,0.70866413531239,0.4641835249234476,3,4,Cl4
toc_uco_oc04_levxsensors_75,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.6873938478958294,0.28886310904872387,0.33477011494252873,0.2742857142857143,0.6617190196755256,0.4497264193564579,3,4,Cl4
toc_uco_oc04_levxsensors_76,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.7095678429892434,0.3561484918793503,0.3915229885057471,0.37785714285714284,0.6641353123921295,0.4352693137894683,0,1,Cl1
toc_uco_oc04_levxsensors_77,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.6003963011889033,0.6299303944315544,0.4073275862068966,0.6057142857142858,0.6120124266482561,0.47751116911801605,0,1,Cl1
toc_uco_oc04_levxsensors_78,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.5772787318361953,0.7575406032482598,0.41594827586206895,0.6628571428571428,0.5547117707973753,0.7101049144119271,0,1,Cl1
toc_uco_oc04_levxsensors_79,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.6437252311756935,0.308584686774942,0.42385057471264365,0.6978571428571428,0.5509147393855706,0.28441574990443014,1,2,Cl2
toc_uco_oc04_levxsensors_80,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.5537648612945838,0.24941995359628769,0.41379310344827586,0.6428571428571428,0.6341042457714876,0.23249311327586372,3,4,Cl4
toc_uco_oc04_levxsensors_81,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.7926023778071332,0.2064965197215777,0.3397988505747126,0.5057142857142857,0.6672419744563339,0.3115244239134826,3,4,Cl4
toc_uco_oc04_levxsensors_82,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.5825627476882429,0.30974477958236657,0.3706896551724138,0.5399999999999999,0.5181221953745253,0.4046140792716597,2,3,Cl3
toc_uco_oc04_levxsensors_83,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.6373844121532364,0.4918793503480277,0.3376436781609195,0.5464285714285714,0.3797031411805305,0.49770373462983664,1,2,Cl2
toc_uco_oc04_levxsensors_84,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.6367239101717304,0.6496519721577725,0.24568965517241378,0.45071428571428573,0.3545046599930965,0.5907933899880137,3,4,Cl4
toc_uco_oc04_levxsensors_85,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.6657859973579918,0.6264501160092807,0.27227011494252873,0.46928571428571425,0.545046599930963,0.6589714039445355,3,4,Cl4
toc_uco_oc04_levxsensors_86,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.712021136063408,0.2505800464037123,0.34123563218390807,0.5028571428571429,0.7114256127027951,0.5891772501380452,0,1,Cl1
toc_uco_oc04_levxsensors_87,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.6010568031704093,0.2842227378190255,0.339080459770115,0.51,0.5975146703486358,0.5810522994399305,0,1,Cl1
toc_uco_oc04_levxsensors_88,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.6796565389696166,0.7006960556844546,0.31321839080459773,0.5414285714285715,0.39627200552295366,0.9084483710657096,2,3,Cl3
toc_uco_oc04_levxsensors_89,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.8751651254953765,0.4164733178654292,0.2772988505747126,0.4607142857142857,0.5550569554711764,0.6978464936499171,2,3,Cl3
toc_uco_oc04_levxsensors_90,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.7747688243064726,0.32714617169373544,0.21839080459770113,0.4657142857142857,0.5909561615464259,0.4434014356709,0,1,Cl1
toc_uco_oc04_levxsensors_91,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.7093791281373842,0.29350348027842227,0.21479885057471265,0.4235714285714286,0.6406627545736955,0.19016065841024427,2,3,Cl3
toc_uco_oc04_levxsensors_92,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.6479524438573313,0.40719257540603243,0.2744252873563219,0.5128571428571428,0.5926820849154296,0.22852409876153662,1,2,Cl2
toc_uco_oc04_levxsensors_93,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.7186261558784676,0.3016241299303944,0.2442528735632184,0.45714285714285713,0.5788746979634097,0.30262154558123644,0,1,Cl1
toc_uco_oc04_levxsensors_94,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.7316160281814177,0.18097447795823662,0.23706896551724138,0.43142857142857144,0.7366240938902291,0.6348505166837579,3,4,Cl4
toc_uco_oc04_levxsensors_95,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.8317921620431529,0.19837587006960553,0.3577586206896552,0.39571428571428574,0.6775975146703485,1.0,0,1,Cl1
toc_uco_oc04_levxsensors_96,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.7780713342140025,0.314385150812065,0.34698275862068967,0.46928571428571425,0.5774939592682071,0.9337382661512976,3,4,Cl4
toc_uco_oc04_levxsensors_97,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.5834434169969176,0.3816705336426914,0.36350574712643674,0.46,0.674145667932343,0.469906129210381,3,4,Cl4
toc_uco_oc04_levxsensors_98,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.6279172170849845,0.2610208816705336,0.43103448275862066,0.48142857142857143,0.6838108387987571,0.469906129210381,3,4,Cl4
toc_uco_oc04_levxsensors_99,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.7503302509907529,0.30278422273781896,0.46839080459770116,0.5007142857142858,0.6561960648947173,0.469906129210381,3,4,Cl4
toc_uco_oc04_levxsensors_100,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.7760898282694847,0.2772621809744779,0.5395114942528735,0.46,0.6154642733862615,0.469906129210381,3,4,Cl4
toc_uco_oc04_levxsensors_101,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.6706296785557023,0.25638051044083526,0.5955459770114941,0.4807142857142857,0.4887814981014837,0.469906129210381,3,4,Cl4
toc_uco_oc04_levxsensors_102,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.5077058564509026,0.25638051044083526,0.4525862068965517,0.4657142857142857,0.40421125302036603,0.469906129210381,3,4,Cl4
toc_uco_oc04_levxsensors_103,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.20558124174372522,0.3607888631090487,0.4252873563218391,0.2814285714285714,0.4276838108387982,0.469906129210381,3,4,Cl4
toc_uco_oc04_levxsensors_104,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.24587186261558786,0.2981438515081206,0.4791666666666667,0.3892857142857143,0.39420089748015075,0.469906129210381,3,4,Cl4
toc_uco_oc04_levxsensors_105,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.3890356671070014,0.3561484918793503,0.47126436781609193,0.5942857142857142,0.35588539868829716,0.469906129210381,3,4,Cl4
toc_uco_oc04_levxsensors_106,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.46152575957727865,0.3422273781902552,0.5150862068965517,0.6142857142857143,0.4180186399723841,0.469906129210381,2,3,Cl3
toc_uco_oc04_levxsensors_107,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.5100726552179656,0.15197215777262177,0.4324712643678161,0.6371428571428571,0.46703486365205327,0.469906129210381,1,2,Cl2
toc_uco_oc04_levxsensors_108,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.6017173051519153,0.19605568445475635,0.4525862068965517,0.6142857142857143,0.4842940973420768,0.26908657618646287,3,4,Cl4
toc_uco_oc04_levxsensors_109,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.6856010568031702,0.27262180974477956,0.48419540229885055,0.64,0.5761132205730065,0.2780958470167688,3,4,Cl4
toc_uco_oc04_levxsensors_110,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.6129458388375163,0.21461716937354985,0.5517241379310345,0.6328571428571428,0.5602347255781837,0.31157545990874475,0,1,Cl1
toc_uco_oc04_levxsensors_111,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.585278144723323,0.25754060324825984,0.492816091954023,0.7114285714285714,0.49879185364169704,0.7460287854227655,2,3,Cl3
toc_uco_oc04_levxsensors_112,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.7793189490679582,0.26798143851508116,0.473419540229885,0.6885714285714285,0.4832585433206753,0.9679570122880902,1,2,Cl2
toc_uco_oc04_levxsensors_113,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.6671070013210039,0.15893271461716935,0.4353448275862069,0.6414285714285713,0.5353814290645489,0.9869454494507035,0,1,Cl1
toc_uco_oc04_levxsensors_114,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.6138894130968106,0.21461716937354985,0.4432471264367816,0.6528571428571429,0.6009665170866412,0.8538945251654484,0,1,Cl1
toc_uco_oc04_levxsensors_115,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.6360005032396049,0.2192575406032482,0.5129310344827587,0.6757142857142856,0.6941663790127716,0.09305655644882029,3,4,Cl4
toc_uco_oc04_levxsensors_116,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.6748128577719067,0.20301624129930393,0.5833333333333334,0.6757142857142856,0.6948567483603719,0.10181658227966568,3,4,Cl4
toc_uco_oc04_levxsensors_117,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.6192206076618227,0.1647331786542923,0.637212643678161,0.5778571428571428,0.6620642043493267,0.1853737517431141,3,4,Cl4
toc_uco_oc04_levxsensors_118,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.5842140026420077,0.24941995359628769,0.6515804597701148,0.5157142857142857,0.6016568864342415,0.26893092120656253,3,4,Cl4
toc_uco_oc04_levxsensors_119,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.7492294143549098,0.31786542923433875,0.47988505747126436,0.6557142857142857,0.5971694856748346,0.35248809067001097,3,4,Cl4
toc_uco_oc04_levxsensors_120,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.7369000440334653,0.19837587006960553,0.40660919540229884,0.6192857142857142,0.560925094925784,0.467919961815272,1,2,Cl2
toc_uco_oc04_levxsensors_121,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.42404227212681633,0.21693735498839906,0.4353448275862069,0.6342857142857142,0.5671384190541926,0.866416344561016,3,4,Cl4
toc_uco_oc04_levxsensors_122,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.6215323645970937,0.4779582366589326,0.4188218390804598,0.5271428571428571,0.5964791163272343,1.0,3,4,Cl4
toc_uco_oc04_levxsensors_123,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.25429326287978865,0.5568445475638051,0.33405172413793105,0.4157142857142857,0.6430790472902995,1.0,3,4,Cl4
toc_uco_oc04_levxsensors_124,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.11360634081902242,0.5069605568445474,0.28448275862068967,0.3221428571428572,0.6662064204349325,1.0,3,4,Cl4
toc_uco_oc04_levxsensors_125,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.11492734478203434,0.5150812064965197,0.3275862068965517,0.3442857142857143,0.5902657921988256,1.0,3,4,Cl4
toc_uco_oc04_levxsensors_126,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.5138705416116247,0.3468677494199536,0.38362068965517243,0.4114285714285714,0.4808422506040732,1.0,0,1,Cl1
toc_uco_oc04_levxsensors_127,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.6433289299867899,0.2981438515081206,0.35488505747126436,0.5671428571428572,0.41939937866758664,0.9977912755383765,0,1,Cl1
toc_uco_oc04_levxsensors_128,toc_uco_oc04_levxsensors,oc04_LEVXSensors,0.6466314398943195,0.25406032482598606,0.33620689655172414,0.5992857142857143,0.3672764929237131,0.6974047487575925,2,3,Cl3
